"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"221",41,0,1.665848,68921,1,128,1,58,7200,8,"16477139692",639497604,0,275684,"33886967263","51528866354",2501444132,21810100,86689032,28344976,"15622016673","<OVERFLOW>",68921,"95.373474","2.181794","<OVERFLOW>",5.455927,2.367923,1.132687,9.916834,9.47169,20.191684,"76.203140",27.020664,25,"3.823749","122919.600931","88.782042",1.444759,3.897784,4.618796,6.25,3613984440,85011064,399125653,177156100,84741982,1357076391,673230934,386.444963,9.090271,18.139098,8.99861,2051536892,2045711278,4389430429,2638288240,0,0,"<OVERFLOW>","141733701888","106302481888","<OVERFLOW>",0,3,1,1,"55807754237",17715610000,"<OVERFLOW>","55331062776",22479301612,"66051451104","64666507808",262442463,3.507886,"0.000000","<OVERFLOW>","9.551824"
"227",42,0,1.790803,74088,1,128,1,58,7200,8,"17385559796",688241408,0,296352,"36470470952","55449182499",2692153088,23472192,93296064,30505984,"16677554769","<OVERFLOW>",74088,"96.699078","2.182192","<OVERFLOW>",5.258209,2.282157,1.111749,9.583943,9.128628,19.459923,"76.184300",27.02071,25,"3.846461","123064.703299","89.308936",1.444759,3.939783,4.618785,6.25,3889512960,92475341,429545712,190662400,92880844,1464011754,686427276,372.448009,8.855159,17.523668,8.216275,2207878706,2201671432,4715139396,2839427328,0,0,"<OVERFLOW>","152539403264","114406923264","<OVERFLOW>",0,3,1,1,"60066077904",19066240000,"<OVERFLOW>","59549169664",24193102080,"71087119808","69596512064",249778158,2.98975,"0.000000","<OVERFLOW>","9.634096"
"233",43,0,1.923998,79507,1,128,1,58,7200,8,"18243384898",739401244,0,318028,"39182055549","59566356153",2892316796,25216652,100230552,32774128,"17901908553","<OVERFLOW>",79507,"98.128218","2.177654","<OVERFLOW>",5.357994,2.32551,1.149463,9.761434,9.302038,19.82918,"76.214953",27.020755,25,"3.880461","123203.163083","90.097945",1.444759,3.871603,4.618775,6.25,4178701320,97628866,461473466,204838300,101248378,1398150917,737465780,379.523168,8.866969,15.873073,8.372378,2372119959,2365363414,5079937848,3050538128,0,0,"<OVERFLOW>","163880816896","122913156896","<OVERFLOW>",0,3,1,1,"64512279418",20483830000,"<OVERFLOW>","63976382408",25991866868,"76372438144","74770923776",269376713,3.058208,"0.000000","<OVERFLOW>","9.749760"
"239",44,0,2.063634,85184,1,128,1,58,7200,8,"20661861092",793035552,0,340736,"42024819760","63884921906",3102164000,27045472,107500416,35152000,"19403340368","<OVERFLOW>",85184,"94.539979","2.186252","<OVERFLOW>",5.274437,2.289285,1.140497,9.558218,9.15714,19.519915,"76.221305",27.020797,25,"3.815554","123335.426136","88.592715",1.444759,3.85752,4.619002,6.25,4481880000,104328441,494970736,219700000,109452191,1780697369,747035637,373.611313,8.696861,18.554956,7.784149,2544223439,2536974280,5433002115,3271861888,0,0,"<OVERFLOW>","175770903552","131830903552","<OVERFLOW>",0,3,1,1,"69221807825",2.197e+10,"<OVERFLOW>","68617759680",27877651552,"81913445952","80195655872",324282192,3.379037,"0.000000","<OVERFLOW>","9.500047"
"245",45,0,2.212227,91125,1,128,1,58,7200,8,"20931145040",849202772,0,364500,"45001862291","68426497810",3321923444,28960644,115113576,37642192,"20728750753","<OVERFLOW>",91125,"98.314373","2.163100","<OVERFLOW>",5.234408,2.271951,1.157115,9.55046,9.087802,19.371745,"76.241269",27.020837,25,"3.876918","123461.899289","90.015332",1.444759,3.813162,4.618756,6.25,4799379480,110431633,529997934,235263700,119820891,2007132068,799944210,370.782336,8.53154,19.382951,7.725092,2724450466,2716691086,5824237096,3503639856,0,0,"<OVERFLOW>","188222624000","141169884000","<OVERFLOW>",0,3,1,1,"74094586866",23526370000,"<OVERFLOW>","73478360152",29852511708,"87716183072","85876621280",311759706,3.010675,"0.000000","<OVERFLOW>","9.757752"
"251",46,0,2.365095,97336,1,128,1,58,7200,8,"22780244137",907961344,0,389344,"48116281848","73156462642",3551823872,30964160,123077952,40247296,"22145590771","<OVERFLOW>",97336,"96.999225","2.178638","<OVERFLOW>",5.237545,2.27335,1.155985,9.497262,9.0934,19.383328,"76.240735",27.020876,25,"3.861017","123582.954529","89.647061",1.444759,3.814393,4.618747,6.25,5131530240,118109478,566667584,251545600,127909472,2038719097,804987173,371.010703,8.53934,18.424977,7.275092,2913097585,2904700888,6224437290,3746113280,0,0,"<OVERFLOW>","201248939008","150939819008","<OVERFLOW>",0,3,1,1,"79234562261",25154560000,"<OVERFLOW>","78563242496",31918502912,"93786689344","91819732928",326462262,2.950411,"0.000000","<OVERFLOW>","9.677081"
"257",47,0,2.522565,103823,1,128,1,58,7200,8,"24525305229",969369708,0,415292,"51371177137","78110656749",3792094028,33058012,131401464,42969904,"23642676588","<OVERFLOW>",103823,"96.401151","2.171650","<OVERFLOW>",5.166337,2.242477,1.158134,9.380596,8.96991,19.11977,"76.222706",27.020913,25,"3.852882","123698.932647","89.458517",1.444759,3.854537,4.618738,6.25,5478662760,127423318,604990795,268561900,138699582,2291393978,913178716,365.972318,8.511823,19.133017,7.624993,3110000401,3101190742,6658933145,3999523408,0,0,"<OVERFLOW>","214862809344","161150429344","<OVERFLOW>",0,3,1,1,"84600134788",26856190000,"<OVERFLOW>","83877465384",34077680740,"100131004608","98030903744",401184678,3.349871,"0.000000","<OVERFLOW>","9.648080"
"263",48,0,2.692551,110592,1,128,1,58,7200,8,"25597141024",1033486304,0,442368,"54769646864","83257946931",4042962656,35244192,140092032,45812608,"25064334270","<OVERFLOW>",110592,"97.918491","2.173355","<OVERFLOW>",5.301916,2.301361,1.220169,9.67507,9.205446,19.621503,"76.240198",27.020948,25,"3.873950","123810.146448","89.946500",1.444759,3.815669,4.618946,6.25,5841107520,134480177,645034284,286328800,151809938,2320575342,1088101521,375.582177,8.647052,18.651573,8.745592,3315746409,3306347704,7095260273,4264111488,0,0,"<OVERFLOW>","<OVERFLOW>","171811435776","<OVERFLOW>",0,3,1,1,"90194718462",28632880000,"<OVERFLOW>","89426087488",36332100768,"106755168704","104516046656",434231174,3.490123,"0.000000","<OVERFLOW>","9.749292"
"269",49,0,2.863798,117649,1,128,1,58,7200,8,"27762422974",1100369572,0,470596,"58314789735","88665547562",4304658500,37524692,149157576,48778000,"26696408923","<OVERFLOW>",117649,"96.645624","2.177692","<OVERFLOW>",5.389423,2.339379,1.243073,9.785509,9.357515,19.945325,"76.227331",27.020982,25,"3.853881","123916.883558","89.481713",1.444759,3.844327,4.618722,6.25,6219195000,144257168,686743775,304862500,161994378,2210703188,1158535291,381.786608,8.855721,16.963949,8.890083,3530417638,3520358830,7545037622,4540118768,0,0,"<OVERFLOW>","<OVERFLOW>","182932559072","<OVERFLOW>",0,3,1,1,"96035950646",30486250000,"<OVERFLOW>","95214167480",38683818572,"113665221472","111281074592",342908457,2.631326,"0.000000","<OVERFLOW>","9.655859"
"275",50,0,3.045127,125000,1,128,1,58,7200,8,"29352347958",1170077952,0,500000,"62009704456","94273843297",4577410304,39901504,158606016,51868672,"28434456235","<OVERFLOW>",125000,"96.872851","2.172964","<OVERFLOW>",5.252048,2.27978,1.223732,9.541306,9.119121,19.436901,"76.213790",27.021014,25,"3.866981","124019.408912","89.785840",1.444759,3.874495,4.618714,6.25,6613255680,154598181,730246480,324179200,174011745,2350742317,1167104200,372.060151,8.697656,16.531524,8.207625,3754003328,3743411176,8019269075,4827786496,0,0,"<OVERFLOW>","<OVERFLOW>","194523520000","<OVERFLOW>",0,3,1,1,"102120461671",32417920000,"<OVERFLOW>","101246764032",41134889728,"120867202752","118331900480",486564375,3.421749,"0.000000","<OVERFLOW>","9.694935"
