"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"215",40,0,8.572897,64000,1,128,1,58,7200,8,"<OVERFLOW>",593111392,0,256000,"31428445776","92223047197",2319961184,20228384,80401536,26288512,"<OVERFLOW>","<OVERFLOW>",64000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325205,588.942314,301.839965,2.183038,2.300556,4.904421,"76.294587",27.020615,25,"<OVERFLOW>","122767.366313","<OVERFLOW>","1.444759",3.69445,4.619068,6.25,"3351785280",74732760,370197716,164303200,84207351,1403386205,657212811,"93.862681",2.0928,4.912516,2.300556,1905506877,1897295896,4071320229,2446879616,0,0,"<OVERFLOW>","131450752000","98590112000","<OVERFLOW>",0,NA,1,NA,"96200478012","16430320000","<OVERFLOW>","51317003072","20848409888","61259392192","59974998080",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"221",41,0,9.234599,68921,1,128,1,58,7200,8,"<OVERFLOW>",639497604,0,275684,"33886967263","99437384695",2501444132,21810100,86689032,28344976,"<OVERFLOW>","<OVERFLOW>",68921,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325492,589.082199,304.156395,2.183589,2.301102,4.905474,"76.294458",27.020664,25,"<OVERFLOW>","122919.600931","<OVERFLOW>","1.444759",3.694788,4.618796,6.25,"3613984440",80583693,399125653,177156100,91469681,1513066217,708624409,"93.884976",2.093423,4.913351,2.301102,2054566038,2045711278,4389667397,2638288240,0,0,"<OVERFLOW>","141733701888","106302481888","<OVERFLOW>",0,NA,1,NA,"103725871639","17715610000","<OVERFLOW>","55331062776","22479301612","66051451104","64666507808",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"227",42,0,9.905181,74088,1,128,1,58,7200,8,"<OVERFLOW>",688241408,0,296352,"36470470952","107018294476",2692153088,23472192,93296064,30505984,"<OVERFLOW>","<OVERFLOW>",74088,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325507,589.100842,304.805064,2.183662,2.301175,4.905523,"76.294729",27.02071,25,"<OVERFLOW>","123064.703299","<OVERFLOW>","1.444759",3.694234,4.618785,6.25,"3889512960",86711774,429545712,190662400,98650114,1628400900,762649612,"93.887947",2.093113,4.913443,2.301175,2211199820,2201671432,4724262616,2839427328,0,0,"<OVERFLOW>","152539403264","114406923264","<OVERFLOW>",0,NA,1,NA,"111633668871","19066240000","<OVERFLOW>","59549169664","24193102080","71087119808","69596512064",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"233",43,0,10.634413,79507,1,128,1,58,7200,8,"<OVERFLOW>",739401244,0,318028,"39182055549","114975202147",2892316796,25216652,100230552,32774128,"<OVERFLOW>","<OVERFLOW>",79507,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325243,588.994739,306.066091,2.183315,2.300761,4.904538,"76.294456",27.020755,25,"<OVERFLOW>","123203.163083","<OVERFLOW>","1.444759",3.694889,4.618775,6.25,"4178701320",93172721,461473466,204838300,106442475,1749449246,819353214,"93.871037",2.093047,4.91249,2.300761,2375599037,2365363414,5075465132,3050538128,0,0,"<OVERFLOW>","163880816896","122913156896","<OVERFLOW>",0,NA,1,NA,"119933760782","20483830000","<OVERFLOW>","63976382408","25991866868","76372438144","74770923776",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"239",44,0,11.433346,85184,1,128,1,58,7200,8,"<OVERFLOW>",793035552,0,340736,"42024819760","123317103934",3102164000,27045472,107500416,35152000,"<OVERFLOW>","<OVERFLOW>",85184,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325369,589.061248,306.750703,2.183482,2.30102,4.904995,"76.294679",27.020797,25,"<OVERFLOW>","123335.426136","<OVERFLOW>","1.444759",3.694437,4.619002,6.25,"4481880000",99917797,494970736,219700000,114407678,1876281851,878800009,"93.881636",2.092971,4.912794,2.301021,2547952356,2536974280,5443837514,3271861888,0,0,"<OVERFLOW>","175770903552","131830903552","<OVERFLOW>",0,NA,1,NA,"128635369213","21970000000","<OVERFLOW>","68617759680","27877651552","81913445952","80195655872",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"245",45,0,12.225814,91125,1,128,1,58,7200,8,"<OVERFLOW>",849202772,0,364500,"45001862291","132053019443",3321923444,28960644,115113576,37642192,"<OVERFLOW>","<OVERFLOW>",91125,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325256,589.02123,307.784821,2.183399,2.300864,4.904569,"76.294756",27.020837,25,"<OVERFLOW>","123461.899289","<OVERFLOW>","1.444759",3.694309,4.618756,6.25,"4799379480",106989570,529997934,235263700,122933762,2009171873,823420421,"93.875259",2.092703,4.912394,2.01325,2728446697,2716691086,5829417290,3503639856,0,0,"<OVERFLOW>","188222624000","141169884000","<OVERFLOW>",0,NA,1,NA,"137747997317","23526370000","<OVERFLOW>","73478360152","29852511708","87716183072","85876621280",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"251",46,0,13.054192,97336,1,128,1,58,7200,8,"<OVERFLOW>",907961344,0,389344,"48116281848","141191856882",3551823872,30964160,123077952,40247296,"<OVERFLOW>","<OVERFLOW>",97336,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325507,589.142648,308.564351,2.1838,2.301338,4.905492,"76.294718",27.020876,25,"<OVERFLOW>","123582.954529","<OVERFLOW>","1.444759",3.694433,4.618747,6.25,"5131530240",114395013,566667584,251545600,131747388,2148223870,1006182406,"93.894610",2.093152,4.913414,2.301338,2917270207,2904700888,6232844026,3746113280,0,0,"<OVERFLOW>","<OVERFLOW>","150939819008","<OVERFLOW>",0,NA,1,NA,"147280967644","25154560000","<OVERFLOW>","78563242496","31918502912","93786689344","91819732928",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"257",47,0,13.960965,103823,1,128,1,58,7200,8,"<OVERFLOW>",969369708,0,415292,"51371177137","150743026012",3792094028,33058012,131401464,42969904,"<OVERFLOW>","<OVERFLOW>",103823,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325668,589.223487,309.552259,2.184187,2.301654,4.906081,"76.294601",27.020913,25,"<OVERFLOW>","123698.932647","<OVERFLOW>","1.444759",3.694731,4.618738,6.25,"5478662760",122140478,604990795,268561900,141090681,2293552656,1074247609,"93.907493",2.093559,4.914105,2.301654,3114609424,3101190742,6654517473,3999523408,0,0,"<OVERFLOW>","<OVERFLOW>","161150429344","<OVERFLOW>",0,NA,1,NA,"157244446313","26856190000","<OVERFLOW>","83877465384","34077680740","100131004608","98030903744",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"263",48,0,14.890708,110592,1,128,1,58,7200,8,"<OVERFLOW>",1033486304,0,442368,"54769646864","160715365399",4042962656,35244192,140092032,45812608,"<OVERFLOW>","<OVERFLOW>",110592,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325568,589.188241,310.995292,2.183989,2.301517,4.905706,"76.294917",27.020948,25,"<OVERFLOW>","123810.146448","<OVERFLOW>","1.444759",3.694068,4.618946,6.25,"5841107520",130194442,645034284,286328800,151134905,2445232766,1145315208,"93.901876",2.093011,4.913707,2.301517,3320652922,3306347704,7094664194,4264111488,0,0,"<OVERFLOW>","<OVERFLOW>","171811435776","<OVERFLOW>",0,NA,1,NA,"167646470092","28632880000","<OVERFLOW>","89426087488","36332100768","106755168704","104516046656",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"269",49,0,15.844807,117649,1,128,1,58,7200,8,"<OVERFLOW>",1100369572,0,470596,"58314789735","171118261102",4304658500,37524692,149157576,48778000,"<OVERFLOW>","<OVERFLOW>",117649,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325577,589.200644,311.346418,2.18409,2.301565,4.905732,"76.294748",27.020982,25,"<OVERFLOW>","123916.883558","<OVERFLOW>","1.444759",3.694479,4.618722,6.25,"6219195000",138634202,686743775,304862500,161095967,2603432430,1219450009,"93.903853",2.093243,4.913665,2.301565,3535590574,3520358830,7553762982,4540118768,0,0,"<OVERFLOW>","<OVERFLOW>","182932559072","<OVERFLOW>",0,NA,1,NA,"178498029503","30486250000","<OVERFLOW>","95214167480","38683818572","113665221472","111281074592",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"275",50,0,16.824855,125000,1,128,1,58,7200,8,"<OVERFLOW>",1170077952,0,500000,"62009704456","181960595635",4577410304,39901504,158606016,51868672,"<OVERFLOW>","<OVERFLOW>",125000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.325374,589.118425,311.931276,2.183675,2.301244,4.904974,"76.294876",27.021014,25,"<OVERFLOW>","124019.408912","<OVERFLOW>","1.444759",3.694229,4.618714,6.25,"6613255680",147405306,730246480,324179200,171649073,2768319983,1134626288,"93.890749",2.092766,4.912853,2.013587,3759612349,3743411176,8032510056,4827786496,0,0,"<OVERFLOW>","<OVERFLOW>","194523520000","<OVERFLOW>",0,NA,1,NA,"189808020901","32417920000","<OVERFLOW>","101246764032","41134889728","120867202752","118331900480",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
