"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"3665","[CUDA memcpy HtoD]",51,0,1.055887,0.000525,1.861816,3.460946,"GeForce GTX 980 (0)",1,7
"3666","[CUDA memcpy HtoD]",51,0,1.056423,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3668","[CUDA memcpy HtoD]",51,0,1.068519,0.000476,1.861816,3.817661,"GeForce GTX 980 (0)",1,7
"3669","[CUDA memcpy HtoD]",51,0,1.069005,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"36711","[CUDA memcpy HtoD]",51,0,1.081144,0.000478,1.861816,3.802078,"GeForce GTX 980 (0)",1,7
"3672","[CUDA memcpy HtoD]",51,0,1.081632,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3674","[CUDA memcpy HtoD]",51,0,1.093736,0.000486,1.861816,3.741489,"GeForce GTX 980 (0)",1,7
"3675","[CUDA memcpy HtoD]",51,0,1.094231,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3677","[CUDA memcpy HtoD]",51,0,1.106397,0.00048,1.861816,3.788388,"GeForce GTX 980 (0)",1,7
"3678","[CUDA memcpy HtoD]",51,0,1.106886,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3680","[CUDA memcpy HtoD]",51,0,1.119008,0.000486,1.861816,3.741981,"GeForce GTX 980 (0)",1,7
"3681","[CUDA memcpy HtoD]",51,0,1.119503,1e-06,1.5e-05,0.020246,"GeForce GTX 980 (0)",1,7
"3683","[CUDA memcpy HtoD]",51,0,1.131648,0.000487,1.861816,3.731169,"GeForce GTX 980 (0)",1,7
"3684","[CUDA memcpy HtoD]",51,0,1.132145,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3686","[CUDA memcpy HtoD]",51,0,1.144312,0.00048,1.861816,3.786369,"GeForce GTX 980 (0)",1,7
"3687","[CUDA memcpy HtoD]",51,0,1.144802,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3689","[CUDA memcpy HtoD]",51,0,1.15703,0.000483,1.861816,3.763553,"GeForce GTX 980 (0)",1,7
"3690","[CUDA memcpy HtoD]",51,0,1.157523,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3692","[CUDA memcpy HtoD]",51,0,1.169687,0.000494,1.861816,3.680892,"GeForce GTX 980 (0)",1,7
"3693","[CUDA memcpy HtoD]",51,0,1.17019,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3695","[CUDA memcpy HtoD]",51,0,1.182343,0.000479,1.861816,3.794714,"GeForce GTX 980 (0)",1,7
"3696","[CUDA memcpy HtoD]",51,0,1.182832,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3698","[CUDA memcpy HtoD]",51,0,1.194933,0.000478,1.861816,3.806663,"GeForce GTX 980 (0)",1,7
"3699","[CUDA memcpy HtoD]",51,0,1.19542,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"37011","[CUDA memcpy HtoD]",51,0,1.207582,0.000483,1.861816,3.761054,"GeForce GTX 980 (0)",1,7
"3702","[CUDA memcpy HtoD]",51,0,1.208075,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3704","[CUDA memcpy HtoD]",51,0,1.220176,0.000476,1.861816,3.818431,"GeForce GTX 980 (0)",1,7
"3705","[CUDA memcpy HtoD]",51,0,1.220662,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3707","[CUDA memcpy HtoD]",51,0,1.232837,0.000476,1.861816,3.82357,"GeForce GTX 980 (0)",1,7
"3708","[CUDA memcpy HtoD]",51,0,1.233322,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3710","[CUDA memcpy HtoD]",51,0,1.245411,0.000484,1.861816,3.758069,"GeForce GTX 980 (0)",1,7
"37111","[CUDA memcpy HtoD]",51,0,1.245906,1e-06,1.5e-05,0.014552,"GeForce GTX 980 (0)",1,7
"3713","[CUDA memcpy HtoD]",51,0,1.2581,0.000474,1.861816,3.837774,"GeForce GTX 980 (0)",1,7
"3714","[CUDA memcpy HtoD]",51,0,1.258583,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3716","[CUDA memcpy HtoD]",51,0,1.270752,0.000473,1.861816,3.844014,"GeForce GTX 980 (0)",1,7
"3717","[CUDA memcpy HtoD]",51,0,1.271234,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3719","[CUDA memcpy HtoD]",51,0,1.283359,0.000461,1.861816,3.940248,"GeForce GTX 980 (0)",1,7
"3720","[CUDA memcpy HtoD]",51,0,1.28383,1e-06,1.5e-05,0.020246,"GeForce GTX 980 (0)",1,7
"3722","[CUDA memcpy HtoD]",51,0,1.295916,0.000471,1.861816,3.862297,"GeForce GTX 980 (0)",1,7
"3723","[CUDA memcpy HtoD]",51,0,1.296396,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3725","[CUDA memcpy DtoH]",51,0,1.308278,4e-06,0.007935,2.034822,"GeForce GTX 980 (0)",1,7
"3726","[CUDA memcpy DtoH]",51,0,1.308307,4e-06,0.007935,2.034822,"GeForce GTX 980 (0)",1,7
"3727","[CUDA memcpy DtoH]",51,0,1.308326,4e-06,0.012299,3.263678,"GeForce GTX 980 (0)",1,7
"3728","[CUDA memcpy DtoH]",51,0,1.308348,3e-06,0.012299,3.475213,"GeForce GTX 980 (0)",1,7
"3729","[CUDA memcpy HtoD]",52,0,0.663945,1e-06,7.6e-05,0.056788,"GeForce GTX 980 (0)",1,7
"3730","[CUDA memcpy HtoD]",52,0,0.663976,1e-06,7.6e-05,0.08955,"GeForce GTX 980 (0)",1,7
"3731","[CUDA memcpy HtoD]",52,0,0.664411,1e-06,0.000118,0.100247,"GeForce GTX 980 (0)",1,7
"3732","[CUDA memcpy HtoD]",52,0,0.66444,1e-06,0.000118,0.138803,"GeForce GTX 980 (0)",1,7
"3733","[CUDA memcpy HtoD]",52,0,0.683069,1e-06,0.000496,0.420389,"GeForce GTX 980 (0)",1,7
"3734","[CUDA memcpy HtoD]",52,0,0.683086,2e-06,0.007782,4.094608,"GeForce GTX 980 (0)",1,7
"3735","[CUDA memcpy HtoD]",52,0,0.691502,5e-04,1.861816,3.634042,"GeForce GTX 980 (0)",1,7
"3736","[CUDA memcpy HtoD]",52,0,0.692012,1e-06,1.5e-05,0.017247,"GeForce GTX 980 (0)",1,7
"3738","[CUDA memcpy HtoD]",52,0,0.70033,0.000508,1.861816,3.579102,"GeForce GTX 980 (0)",1,7
"3739","[CUDA memcpy HtoD]",52,0,0.700848,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"37411","[CUDA memcpy HtoD]",52,0,0.714365,0.000473,1.861816,3.847902,"GeForce GTX 980 (0)",1,7
"3742","[CUDA memcpy HtoD]",52,0,0.714847,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3744","[CUDA memcpy HtoD]",52,0,0.728371,0.000475,1.861816,3.829239,"GeForce GTX 980 (0)",1,7
"3745","[CUDA memcpy HtoD]",52,0,0.728856,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3747","[CUDA memcpy HtoD]",52,0,0.742389,0.000468,1.861816,3.886337,"GeForce GTX 980 (0)",1,7
"3748","[CUDA memcpy HtoD]",52,0,0.742867,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3750","[CUDA memcpy HtoD]",52,0,0.756402,0.000473,1.861816,3.843737,"GeForce GTX 980 (0)",1,7
"37511","[CUDA memcpy HtoD]",52,0,0.756884,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3753","[CUDA memcpy HtoD]",52,0,0.770409,0.000468,1.861816,3.883946,"GeForce GTX 980 (0)",1,7
"3754","[CUDA memcpy HtoD]",52,0,0.770886,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3756","[CUDA memcpy HtoD]",52,0,0.784425,0.000472,1.861816,3.848424,"GeForce GTX 980 (0)",1,7
"3757","[CUDA memcpy HtoD]",52,0,0.784907,1e-06,1.5e-05,0.017247,"GeForce GTX 980 (0)",1,7
"3759","[CUDA memcpy HtoD]",52,0,0.798433,0.000472,1.861816,3.854698,"GeForce GTX 980 (0)",1,7
"3760","[CUDA memcpy HtoD]",52,0,0.798914,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3762","[CUDA memcpy HtoD]",52,0,0.812466,0.000476,1.861816,3.818431,"GeForce GTX 980 (0)",1,7
"3763","[CUDA memcpy HtoD]",52,0,0.812952,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3765","[CUDA memcpy HtoD]",52,0,0.826479,0.000489,1.861816,3.720412,"GeForce GTX 980 (0)",1,7
"3766","[CUDA memcpy HtoD]",52,0,0.826977,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3768","[CUDA memcpy HtoD]",52,0,0.84008,0.000493,1.861816,3.690208,"GeForce GTX 980 (0)",1,7
"3769","[CUDA memcpy HtoD]",52,0,0.840585,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"37711","[CUDA memcpy HtoD]",52,0,0.852935,0.000476,1.861816,3.817909,"GeForce GTX 980 (0)",1,7
"3772","[CUDA memcpy HtoD]",52,0,0.853421,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3774","[CUDA memcpy HtoD]",52,0,0.865826,0.000483,1.861816,3.765541,"GeForce GTX 980 (0)",1,7
"3775","[CUDA memcpy HtoD]",52,0,0.866319,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3777","[CUDA memcpy HtoD]",52,0,0.878662,0.000484,1.861816,3.755833,"GeForce GTX 980 (0)",1,7
"3778","[CUDA memcpy HtoD]",52,0,0.879158,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3780","[CUDA memcpy HtoD]",52,0,0.891562,0.000484,1.861816,3.760059,"GeForce GTX 980 (0)",1,7
"3781","[CUDA memcpy HtoD]",52,0,0.892055,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3783","[CUDA memcpy HtoD]",52,0,0.90441,0.000483,1.861816,3.766539,"GeForce GTX 980 (0)",1,7
"3784","[CUDA memcpy HtoD]",52,0,0.904903,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3786","[CUDA memcpy HtoD]",52,0,0.917263,0.000477,1.861816,3.814073,"GeForce GTX 980 (0)",1,7
"3787","[CUDA memcpy HtoD]",52,0,0.917749,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3789","[CUDA memcpy HtoD]",52,0,0.930131,0.000487,1.861816,3.735094,"GeForce GTX 980 (0)",1,7
"3790","[CUDA memcpy HtoD]",52,0,0.930628,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3792","[CUDA memcpy HtoD]",52,0,0.943077,0.000521,1.861816,3.487707,"GeForce GTX 980 (0)",1,7
"3793","[CUDA memcpy HtoD]",52,0,0.943607,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3795","[CUDA memcpy HtoD]",52,0,0.956015,0.00048,1.861816,3.786361,"GeForce GTX 980 (0)",1,7
"3796","[CUDA memcpy HtoD]",52,0,0.956505,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3798","[CUDA memcpy HtoD]",52,0,0.968869,0.000485,1.861816,3.746415,"GeForce GTX 980 (0)",1,7
"3799","[CUDA memcpy HtoD]",52,0,0.969364,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"38011","[CUDA memcpy HtoD]",52,0,0.981688,0.000502,1.861816,3.621296,"GeForce GTX 980 (0)",1,7
"3802","[CUDA memcpy HtoD]",52,0,0.982199,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3804","[CUDA memcpy HtoD]",52,0,0.994549,0.00048,1.861816,3.787623,"GeForce GTX 980 (0)",1,7
"3805","[CUDA memcpy HtoD]",52,0,0.995066,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3807","[CUDA memcpy HtoD]",52,0,1.007682,0.000474,1.861816,3.837515,"GeForce GTX 980 (0)",1,7
"3808","[CUDA memcpy HtoD]",52,0,1.008166,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3810","[CUDA memcpy HtoD]",52,0,1.020415,0.000489,1.861816,3.720419,"GeForce GTX 980 (0)",1,7
"38111","[CUDA memcpy HtoD]",52,0,1.020913,1e-06,1.5e-05,0.015021,"GeForce GTX 980 (0)",1,7
"3813","[CUDA memcpy HtoD]",52,0,1.033033,0.000475,1.861816,3.824084,"GeForce GTX 980 (0)",1,7
"3814","[CUDA memcpy HtoD]",52,0,1.033518,1e-06,1.5e-05,0.015021,"GeForce GTX 980 (0)",1,7
"3816","[CUDA memcpy HtoD]",52,0,1.04566,0.000441,1.861816,4.124129,"GeForce GTX 980 (0)",1,7
"3817","[CUDA memcpy HtoD]",52,0,1.04611,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3819","[CUDA memcpy HtoD]",52,0,1.058237,0.000468,1.861816,3.887401,"GeForce GTX 980 (0)",1,7
"3820","[CUDA memcpy HtoD]",52,0,1.058714,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3822","[CUDA memcpy HtoD]",52,0,1.07086,0.000493,1.861816,3.691174,"GeForce GTX 980 (0)",1,7
"3823","[CUDA memcpy HtoD]",52,0,1.071361,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3825","[CUDA memcpy HtoD]",52,0,1.083483,0.000473,1.861816,3.841147,"GeForce GTX 980 (0)",1,7
"3826","[CUDA memcpy HtoD]",52,0,1.083966,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3828","[CUDA memcpy HtoD]",52,0,1.096128,0.000475,1.861816,3.831555,"GeForce GTX 980 (0)",1,7
"3829","[CUDA memcpy HtoD]",52,0,1.096612,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3831","[CUDA memcpy HtoD]",52,0,1.10876,0.000442,1.861816,4.110117,"GeForce GTX 980 (0)",1,7
"3832","[CUDA memcpy HtoD]",52,0,1.109212,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3834","[CUDA memcpy HtoD]",52,0,1.121347,0.000477,1.861816,3.811515,"GeForce GTX 980 (0)",1,7
"3835","[CUDA memcpy HtoD]",52,0,1.121834,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3837","[CUDA memcpy HtoD]",52,0,1.134004,0.000482,1.861816,3.768288,"GeForce GTX 980 (0)",1,7
"3838","[CUDA memcpy HtoD]",52,0,1.134496,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3840","[CUDA memcpy HtoD]",52,0,1.146652,0.000482,1.861816,3.771782,"GeForce GTX 980 (0)",1,7
"38411","[CUDA memcpy HtoD]",52,0,1.147143,1e-06,1.5e-05,0.020246,"GeForce GTX 980 (0)",1,7
"3843","[CUDA memcpy HtoD]",52,0,1.159296,0.000478,1.861816,3.802833,"GeForce GTX 980 (0)",1,7
"3844","[CUDA memcpy HtoD]",52,0,1.159784,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3846","[CUDA memcpy HtoD]",52,0,1.171928,0.000481,1.861816,3.779819,"GeForce GTX 980 (0)",1,7
"3847","[CUDA memcpy HtoD]",52,0,1.172419,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3849","[CUDA memcpy HtoD]",52,0,1.184559,0.000486,1.861816,3.739026,"GeForce GTX 980 (0)",1,7
"3850","[CUDA memcpy HtoD]",52,0,1.185054,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3852","[CUDA memcpy HtoD]",52,0,1.19719,0.000487,1.861816,3.731904,"GeForce GTX 980 (0)",1,7
"3853","[CUDA memcpy HtoD]",52,0,1.197687,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3855","[CUDA memcpy HtoD]",52,0,1.209794,0.000486,1.861816,3.740742,"GeForce GTX 980 (0)",1,7
"3856","[CUDA memcpy HtoD]",52,0,1.210289,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3858","[CUDA memcpy HtoD]",52,0,1.222435,0.000489,1.861816,3.716283,"GeForce GTX 980 (0)",1,7
"3859","[CUDA memcpy HtoD]",52,0,1.222933,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"38611","[CUDA memcpy HtoD]",52,0,1.235109,0.000481,1.861816,3.783595,"GeForce GTX 980 (0)",1,7
"3862","[CUDA memcpy HtoD]",52,0,1.2356,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3864","[CUDA memcpy HtoD]",52,0,1.247737,0.000481,1.861816,3.779819,"GeForce GTX 980 (0)",1,7
"3865","[CUDA memcpy HtoD]",52,0,1.248227,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3867","[CUDA memcpy HtoD]",52,0,1.260328,0.000484,1.861816,3.758558,"GeForce GTX 980 (0)",1,7
"3868","[CUDA memcpy HtoD]",52,0,1.260821,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3870","[CUDA memcpy HtoD]",52,0,1.272942,0.000469,1.861816,3.873091,"GeForce GTX 980 (0)",1,7
"38711","[CUDA memcpy HtoD]",52,0,1.273421,1e-06,1.5e-05,0.020246,"GeForce GTX 980 (0)",1,7
"3873","[CUDA memcpy HtoD]",52,0,1.285556,0.000481,1.861816,3.779568,"GeForce GTX 980 (0)",1,7
"3874","[CUDA memcpy HtoD]",52,0,1.286047,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3876","[CUDA memcpy HtoD]",52,0,1.298166,0.000473,1.861816,3.845306,"GeForce GTX 980 (0)",1,7
"3877","[CUDA memcpy HtoD]",52,0,1.298648,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3879","[CUDA memcpy HtoD]",52,0,1.310752,0.00049,1.861816,3.709966,"GeForce GTX 980 (0)",1,7
"3880","[CUDA memcpy HtoD]",52,0,1.311251,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3882","[CUDA memcpy HtoD]",52,0,1.323432,0.000474,1.861816,3.837766,"GeForce GTX 980 (0)",1,7
"3883","[CUDA memcpy HtoD]",52,0,1.323916,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3885","[CUDA memcpy HtoD]",52,0,1.336026,0.000471,1.861816,3.863347,"GeForce GTX 980 (0)",1,7
"3886","[CUDA memcpy HtoD]",52,0,1.336505,1e-06,1.5e-05,0.015522,"GeForce GTX 980 (0)",1,7
"3888","[CUDA memcpy HtoD]",52,0,1.348643,0.000475,1.861816,3.828207,"GeForce GTX 980 (0)",1,7
"3889","[CUDA memcpy HtoD]",52,0,1.349127,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"38911","[CUDA memcpy DtoH]",52,0,1.360956,4e-06,0.007935,1.952773,"GeForce GTX 980 (0)",1,7
"3892","[CUDA memcpy DtoH]",52,0,1.360984,4e-06,0.007935,2.017866,"GeForce GTX 980 (0)",1,7
"3893","[CUDA memcpy DtoH]",52,0,1.361004,3e-06,0.012299,3.44333,"GeForce GTX 980 (0)",1,7
"3894","[CUDA memcpy DtoH]",52,0,1.361025,4e-06,0.012299,3.321442,"GeForce GTX 980 (0)",1,7
"3895","[CUDA memcpy HtoD]",53,0,0.647025,1e-06,7.6e-05,0.056788,"GeForce GTX 980 (0)",1,7
"3896","[CUDA memcpy HtoD]",53,0,0.647055,1e-06,7.6e-05,0.08955,"GeForce GTX 980 (0)",1,7
"3897","[CUDA memcpy HtoD]",53,0,0.647492,1e-06,0.000118,0.097537,"GeForce GTX 980 (0)",1,7
"3898","[CUDA memcpy HtoD]",53,0,0.647521,1e-06,0.000118,0.138803,"GeForce GTX 980 (0)",1,7
"3899","[CUDA memcpy HtoD]",53,0,0.666464,1e-06,0.000496,0.409027,"GeForce GTX 980 (0)",1,7
"3900","[CUDA memcpy HtoD]",53,0,0.666477,2e-06,0.007782,4.240844,"GeForce GTX 980 (0)",1,7
"39011","[CUDA memcpy HtoD]",53,0,0.674831,0.000453,1.861816,4.017403,"GeForce GTX 980 (0)",1,7
"3902","[CUDA memcpy HtoD]",53,0,0.675293,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3904","[CUDA memcpy HtoD]",53,0,0.683492,0.000545,1.861816,3.338119,"GeForce GTX 980 (0)",1,7
"3905","[CUDA memcpy HtoD]",53,0,0.684047,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3907","[CUDA memcpy HtoD]",53,0,0.697532,0.000469,1.861816,3.875989,"GeForce GTX 980 (0)",1,7
"3908","[CUDA memcpy HtoD]",53,0,0.69801,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3910","[CUDA memcpy HtoD]",53,0,0.711514,0.000475,1.861816,3.831297,"GeForce GTX 980 (0)",1,7
"39111","[CUDA memcpy HtoD]",53,0,0.711998,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3913","[CUDA memcpy HtoD]",53,0,0.725542,0.000476,1.861816,3.819201,"GeForce GTX 980 (0)",1,7
"3914","[CUDA memcpy HtoD]",53,0,0.726027,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3916","[CUDA memcpy HtoD]",53,0,0.739562,0.000472,1.861816,3.852599,"GeForce GTX 980 (0)",1,7
"3917","[CUDA memcpy HtoD]",53,0,0.740044,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3919","[CUDA memcpy HtoD]",53,0,0.753615,0.000472,1.861816,3.855998,"GeForce GTX 980 (0)",1,7
"3920","[CUDA memcpy HtoD]",53,0,0.754096,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3922","[CUDA memcpy HtoD]",53,0,0.767626,0.000473,1.861816,3.844266,"GeForce GTX 980 (0)",1,7
"3923","[CUDA memcpy HtoD]",53,0,0.768109,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3925","[CUDA memcpy HtoD]",53,0,0.781604,0.000471,1.861816,3.85626,"GeForce GTX 980 (0)",1,7
"3926","[CUDA memcpy HtoD]",53,0,0.782084,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3928","[CUDA memcpy HtoD]",53,0,0.795605,0.000481,1.861816,3.778555,"GeForce GTX 980 (0)",1,7
"3929","[CUDA memcpy HtoD]",53,0,0.796096,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3931","[CUDA memcpy HtoD]",53,0,0.809601,0.000474,1.861816,3.832338,"GeForce GTX 980 (0)",1,7
"3932","[CUDA memcpy HtoD]",53,0,0.810086,1e-06,1.5e-05,0.017247,"GeForce GTX 980 (0)",1,7
"3934","[CUDA memcpy HtoD]",53,0,0.823661,0.000508,1.861816,3.577067,"GeForce GTX 980 (0)",1,7
"3935","[CUDA memcpy HtoD]",53,0,0.82418,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3937","[CUDA memcpy HtoD]",53,0,0.836932,0.000474,1.861816,3.835693,"GeForce GTX 980 (0)",1,7
"3938","[CUDA memcpy HtoD]",53,0,0.837416,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3940","[CUDA memcpy HtoD]",53,0,0.849841,0.000482,1.861816,3.775291,"GeForce GTX 980 (0)",1,7
"39411","[CUDA memcpy HtoD]",53,0,0.850333,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3943","[CUDA memcpy HtoD]",53,0,0.86274,0.000481,1.861816,3.783335,"GeForce GTX 980 (0)",1,7
"3944","[CUDA memcpy HtoD]",53,0,0.86323,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3946","[CUDA memcpy HtoD]",53,0,0.875574,0.000483,1.861816,3.76279,"GeForce GTX 980 (0)",1,7
"3947","[CUDA memcpy HtoD]",53,0,0.876066,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3949","[CUDA memcpy HtoD]",53,0,0.888412,0.000482,1.861816,3.773536,"GeForce GTX 980 (0)",1,7
"3950","[CUDA memcpy HtoD]",53,0,0.888903,1e-06,1.5e-05,0.01791,"GeForce GTX 980 (0)",1,7
"3952","[CUDA memcpy HtoD]",53,0,0.90127,0.000448,1.861816,4.059607,"GeForce GTX 980 (0)",1,7
"3953","[CUDA memcpy HtoD]",53,0,0.901727,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3955","[CUDA memcpy HtoD]",53,0,0.914069,0.00049,1.861816,3.712397,"GeForce GTX 980 (0)",1,7
"3956","[CUDA memcpy HtoD]",53,0,0.914567,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3958","[CUDA memcpy HtoD]",53,0,0.926932,0.000489,1.861816,3.719681,"GeForce GTX 980 (0)",1,7
"3959","[CUDA memcpy HtoD]",53,0,0.92743,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"39611","[CUDA memcpy HtoD]",53,0,0.939842,0.000483,1.861816,3.765783,"GeForce GTX 980 (0)",1,7
"3962","[CUDA memcpy HtoD]",53,0,0.940335,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3964","[CUDA memcpy HtoD]",53,0,0.952695,0.000478,1.861816,3.807675,"GeForce GTX 980 (0)",1,7
"3965","[CUDA memcpy HtoD]",53,0,0.953182,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3967","[CUDA memcpy HtoD]",53,0,0.965522,0.000481,1.861816,3.776295,"GeForce GTX 980 (0)",1,7
"3968","[CUDA memcpy HtoD]",53,0,0.966012,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3970","[CUDA memcpy HtoD]",53,0,0.978395,0.000492,1.861816,3.697179,"GeForce GTX 980 (0)",1,7
"39711","[CUDA memcpy HtoD]",53,0,0.978896,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3973","[CUDA memcpy HtoD]",53,0,0.991338,0.00048,1.861816,3.784855,"GeForce GTX 980 (0)",1,7
"3974","[CUDA memcpy HtoD]",53,0,0.991828,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3976","[CUDA memcpy HtoD]",53,0,1.003995,0.000474,1.861816,3.832072,"GeForce GTX 980 (0)",1,7
"3977","[CUDA memcpy HtoD]",53,0,1.004479,1e-06,1.5e-05,0.014552,"GeForce GTX 980 (0)",1,7
"3979","[CUDA memcpy HtoD]",53,0,1.016607,0.000473,1.861816,3.840101,"GeForce GTX 980 (0)",1,7
"3980","[CUDA memcpy HtoD]",53,0,1.017091,1e-06,1.5e-05,0.018626,"GeForce GTX 980 (0)",1,7
"3982","[CUDA memcpy HtoD]",53,0,1.029215,0.00047,1.861816,3.872563,"GeForce GTX 980 (0)",1,7
"3983","[CUDA memcpy HtoD]",53,0,1.029694,1e-06,1.5e-05,0.019403,"GeForce GTX 980 (0)",1,7
"3985","[CUDA memcpy HtoD]",53,0,1.041829,0.000483,1.861816,3.763039,"GeForce GTX 980 (0)",1,7
