"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"209",39,0,9.760174,59319,1,128,1,56,7200,8,"<OVERFLOW>",549024332,0,237276,28438975077,"85266679899",2147475500,18725052,74425656,24334000,"<OVERFLOW>","<OVERFLOW>",59319,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.08402,481.745141,261.24222,1.828007,1.881817,4.011833,76.286042,27.020563,25,"<OVERFLOW>",119856.096179,"<OVERFLOW>",1.444759,3.713369,4.61882,6.25,3102585000,69533027,342662769,152087500,82474472,1296937639,608350004,76.778132,1.720699,4.011834,1.881817,1456784308,2893243059,2710957403,3460381956,0,0,"<OVERFLOW>","121677592832","91260092832","<OVERFLOW>",0,NA,1,NA,"88649794574",15208750000,"<OVERFLOW>","49485093624",19298371332,"56704903232","37509107724",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"215",40,0,10.541476,64000,1,128,1,56,7200,8,"<OVERFLOW>",593111392,0,256000,30723180080,"92115362924",2319961184,20228384,80401536,26288512,"<OVERFLOW>","<OVERFLOW>",64000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.075095,477.789497,258.67764,1.812986,1.866365,3.978796,76.286167,27.020615,25,"<OVERFLOW>",120012.422187,"<OVERFLOW>",1.444759,3.713146,4.619068,6.25,3351785280,75110935,370197716,164303200,88954580,1401074030,657212801,76.147701,1.706412,3.978796,1.866365,1573789373,3125621768,2928688700,3738320738,0,0,"<OVERFLOW>","131450752000","98590112000","<OVERFLOW>",0,NA,1,NA,"95770230877",16430320000,"<OVERFLOW>","53459529952",20848409888,"61259392192","40521763968",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"221",41,0,11.362896,68921,1,128,1,56,7200,8,"<OVERFLOW>",639497604,0,275684,33126533683,"99321130742",2501444132,21810100,86689032,28344976,"<OVERFLOW>","<OVERFLOW>",68921,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.083989,481.752109,261.762532,1.828022,1.881844,4.011703,76.285634,27.020664,25,"<OVERFLOW>",120161.248687,"<OVERFLOW>",1.444759,3.714382,4.618796,6.25,3613984440,81011049,399125653,177156100,96258695,1510640885,708624415,76.779242,1.721083,4.011703,1.881844,1696898526,3370121545,3157748614,4030753384,0,0,"<OVERFLOW>","<OVERFLOW>","106302481888","<OVERFLOW>",0,NA,1,NA,"103261867993",17715610000,"<OVERFLOW>","57641271512",22479301612,"66051451104","43691563380",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"227",42,0,12.232827,74088,1,128,1,56,7200,8,"<OVERFLOW>",688241408,0,296352,35652065064,"106893230044",2692153088,23472192,93296064,30505984,"<OVERFLOW>","<OVERFLOW>",74088,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.005614,446.92943,243.286964,1.696358,1.745818,3.721642,76.286879,27.02071,25,"<OVERFLOW>",120303.102608,"<OVERFLOW>",1.444759,3.711666,4.618785,6.25,3889512960,87120938,429545712,190662400,103787474,1625775940,762649608,71.229378,1.595462,3.721642,1.745818,1826264260,3627050544,3398377497,4338078077,0,0,"<OVERFLOW>","<OVERFLOW>","114406923264","<OVERFLOW>",0,NA,1,NA,"111134384129",19066240000,"<OVERFLOW>","62035588512",24193102080,"71087119808","47022501024",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"233",43,0,13.140806,79507,1,128,1,56,7200,8,"<OVERFLOW>",739401244,0,318028,38302803401,"114840888521",2892316796,25216652,100230552,32774128,"<OVERFLOW>","<OVERFLOW>",79507,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.070894,475.951275,259.376618,1.806097,1.859185,3.963229,76.285623,27.020755,25,"<OVERFLOW>",120438.462654,"<OVERFLOW>",1.444759,3.714504,4.618775,6.25,4178701320,93667364,461473466,204838300,111629632,1746617791,819353206,75.854735,1.700316,3.96323,1.859185,1962044611,3896716919,3651176051,4660589181,0,0,"<OVERFLOW>","<OVERFLOW>","122913156896","<OVERFLOW>",0,NA,1,NA,"119397354341",20483830000,"<OVERFLOW>","66647751160",25991866868,"76372438144","50518571964",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"239",44,0,14.091033,85184,1,128,1,56,7200,8,"<OVERFLOW>",793035552,0,340736,41081777872,"123172895988",3102164000,27045472,107500416,35152000,"<OVERFLOW>","<OVERFLOW>",85184,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.057641,470.069561,255.780797,1.783681,1.836209,3.914175,76.286266,27.020797,25,"<OVERFLOW>",120567.764698,"<OVERFLOW>",1.444759,3.713121,4.619002,6.25,4481880000,100423099,494970736,219700000,119546224,1873303584,878800004,74.917336,1.678633,3.914175,1.836209,2104393904,4179428824,3916211104,4998724521,0,0,"<OVERFLOW>","<OVERFLOW>","131830903552","<OVERFLOW>",0,NA,1,NA,"128059969322",2.197e+10,"<OVERFLOW>","71483029664",27877651552,"81913445952","54183771264",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"245",45,0,15.085741,91125,1,128,1,56,7200,8,"<OVERFLOW>",849202772,0,364500,43992017655,"131898433244",3321923444,28960644,115113576,37642192,"<OVERFLOW>","<OVERFLOW>",91125,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.05934,470.832859,256.143126,1.786823,1.839191,3.920457,76.285905,27.020837,25,"<OVERFLOW>",120691.406461,"<OVERFLOW>",1.444759,3.713965,4.618756,6.25,4799379480,107558825,529997934,235263700,127988475,2005971771,941054808,75.038987,1.681698,3.920457,1.839191,2253465150,4475494413,4193462305,5352831292,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,NA,1,NA,"137131648121",23526370000,"<OVERFLOW>","76546694232",29852511708,"87716183072","58022093988",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"251",46,0,16.135424,97336,1,128,1,56,7200,8,"<OVERFLOW>",907961344,0,389344,47036551928,"<OVERFLOW>",3551823872,30964160,123077952,40247296,"<OVERFLOW>","<OVERFLOW>",97336,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.0839,481.75682,262.245176,1.82804,1.881863,4.011345,76.285938,27.020876,25,"<OVERFLOW>",120809.751603,"<OVERFLOW>",1.444759,3.713932,4.618747,6.25,5131530240,114998800,566667584,251545600,136929292,2144760662,1006182406,76.779993,1.720658,4.011345,1.881863,2409416644,4785221840,4483626131,5723247854,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,NA,1,NA,"<OVERFLOW>",25154560000,"<OVERFLOW>","81844015072",31918502912,"93786689344","62037535200",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"257",47,0,17.221872,103823,1,128,1,56,7200,8,"<OVERFLOW>",969369708,0,415292,50218409869,"<OVERFLOW>",3792094028,33058012,131401464,42969904,"<OVERFLOW>","<OVERFLOW>",103823,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.083897,481.763054,263.606507,1.828064,1.881887,4.011328,76.286367,27.020913,25,"<OVERFLOW>",120923.133287,"<OVERFLOW>",1.444759,3.713018,4.618738,6.25,5478662760,122745005,604990795,268561900,146949136,2289807695,1074247605,76.780987,1.720216,4.011328,1.881887,2572401574,5108919259,4786888478,6110417183,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,NA,1,NA,"<OVERFLOW>",26856190000,"<OVERFLOW>","87380262392",34077680740,"100131004608","66234089964",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"263",48,0,18.35875,110592,1,128,1,56,7200,8,"<OVERFLOW>",1033486304,0,442368,53540620656,"<OVERFLOW>",4042962656,35244192,140092032,45812608,"<OVERFLOW>","<OVERFLOW>",110592,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.08388,481.762605,262.891559,1.82813,1.881885,4.011258,76.286265,27.020948,25,"<OVERFLOW>",121031.857313,"<OVERFLOW>",1.444759,3.713283,4.618946,6.25,5841107520,130871663,645034284,286328800,156245885,2441251752,1145315204,76.780915,1.720298,4.011259,1.881885,2742572893,5446894824,5103582673,6514590057,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,NA,1,NA,"<OVERFLOW>",28632880000,"<OVERFLOW>","93160706400",36332100768,"106755168704","70615753344",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"269",49,0,19.551416,117649,1,128,1,56,7200,8,"<OVERFLOW>",1100369572,0,470596,57006213467,"<OVERFLOW>",4304658500,37524692,149157576,48778000,"<OVERFLOW>","<OVERFLOW>",117649,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.083857,481.759239,259.670972,1.828101,1.881872,4.011166,76.287184,27.020982,25,"<OVERFLOW>",121136.20487,"<OVERFLOW>",1.444759,3.711279,4.618722,6.25,6219195000,139264607,686743775,304862500,164322623,2599229563,1219450004,76.780379,1.71932,4.011167,1.881872,2920089841,5799456689,5433928385,6936285600,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,NA,1,NA,"<OVERFLOW>",30486250000,"<OVERFLOW>","99190617304",38683818572,"113665221472","75186520404",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
"275",50,0,20.787028,125000,1,128,1,56,7200,8,"<OVERFLOW>",1170077952,0,500000,60618217480,"<OVERFLOW>",4577410304,39901504,158606016,51868672,"<OVERFLOW>","<OVERFLOW>",125000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",1.070808,475.965968,257.22377,1.806153,1.859242,3.962871,76.286476,27.021014,25,"<OVERFLOW>",121236.43496,"<OVERFLOW>",1.444759,3.712885,4.618714,6.25,6613255680,148149703,730246480,324179200,175194450,2763880298,1296716804,75.857076,1.699345,3.962872,1.859242,3105112146,6166913008,5778164156,7375748162,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0,NA,1,NA,"<OVERFLOW>",32417920000,"<OVERFLOW>","105475265312",41134889728,"120867202752","79950386208",0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>"
