"","X","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"281",523,61440,0,0.000186371,1,3840,16,16,11,1088,1,1476899,1044480,1044480,30720,3901440,3048067,368640,215040,61440,61440,1427027,86574246,3840,96.823412,2.730808,0.946837,21.499208,21.499208,22.719078,22.844555,30.351823,31.616483,20.886834,68,70.833333,2.862162,127,62.42388,1,1.000172,1.53125,1.5,368640,215077,94080,92160,137968,192231,184323,485.629175,283.332428,31.654521,30.352317,337897,307200,834921,706560,1904640,921600,0,0,0,0,0,5,3,2,3570606,1904640,0,41226240,1904640,9891840,17817600,0,0,0.335839,0,6.70136
"282",533,62464,0,0.000189122,1,3904,16,16,11,1088,1,1495688,1061888,1061888,31232,3966464,3098951,374784,218624,62464,62464,1447862,88016756,3904,96.802408,2.730391,0.946688,21.504279,21.504279,22.718852,22.84538,30.358981,31.623939,20.885905,68,70.833333,2.873781,127,62.676812,1,1.000293,1.53125,1.5,374784,218688,95648,93696,140233,195356,187397,485.743704,283.433442,31.649212,30.359792,343571,312320,848970,718336,1936384,936960,0,0,0,0,0,5,3,2,3629826,1936384,0,41913344,1936384,10056704,18114560,0,0,0.337147,0,6.700501
"283",543,63488,0,0.000192514,1,3968,16,16,11,1088,1,1520785,1079296,1079296,31744,4031488,3149711,380928,222208,63488,63488,1473760,89235482,3968,97.034229,2.733989,0.946086,21.51241,21.51241,22.745955,22.862835,30.370461,31.635897,20.887569,68,70.833333,2.865798,127,62.502609,1,1.000077,1.53125,1.5,380928,222225,97216,95232,142648,198633,190471,485.927376,283.479322,31.67305,30.371577,349173,317440,862665,730112,1968128,952320,0,0,0,0,0,5,3,2,3689202,1968128,0,42600448,1968128,10221568,18411520,0,0,0.337019,0,6.67836
"284",553,64512,0,0.000195234,1,4032,16,16,11,1088,1,1550112,1096704,1096704,32256,4096512,3200522,387072,225792,64512,64512,1495692,90601484,4032,96.91732,2.730631,0.946484,21.514736,21.514736,22.784075,22.870393,30.373745,31.639317,20.887987,68,70.833333,2.86049,127,62.387217,1,1.000022,1.53125,1.5,387072,225797,98784,96768,145176,202012,193541,485.979917,283.494562,31.703977,30.374529,354802,322560,876797,741888,1999872,967680,0,0,0,0,0,5,3,2,3749040,1999872,0,43287552,1999872,10386432,18708480,0,0,0.335976,0,6.681765
"285",563,65536,0,0.000198467,1,4096,16,16,11,1088,1,1562647,1114112,1114112,32768,4161536,3251250,393216,229376,65536,65536,1517051,91838650,4096,96.9775,2.745893,0.946838,21.558007,21.558007,22.676279,22.91142,30.434833,31.702951,20.886044,68,70.833333,2.880636,127,62.826082,1,1.000275,1.53125,1.5,393216,229439,100352,98304,146488,204949,196641,486.957335,284.136464,31.726017,30.439942,360452,327680,891800,753664,2031616,983040,0,0,0,0,0,5,3,2,3808159,2031616,0,43974656,2031616,10551296,19005440,0,0,0.338571,0,6.748502
"286",3,8192,0,0.00012,1,512,16,16,18,1.0625,1,485532,139264,139264,4096,1092608,946648,27648,19968,8192,8192,468929,28961646,512,96.994197,2.328021,0.964917,4.509098,4.509098,0,0.003626,6.365786,6.631027,59.677419,68,70.833333,2.329076,266.75,54.326792,1,1,5.75,3,27648,19968,47104,24576,0,25624,24582,28.646037,20.688805,6.637244,6.36734,65024,65024,141824,109056,778240,122880,0,0,0,0,1048576,1,1,1,1019866,3399680,0,15622144,1572864,1187840,3670016,0,0,0.626117,0,2.913988
"287",13,9216,0,0.000134,1,576,16,16,18,1.0625,1,541888,156672,156672,4608,1229184,1064925,31104,22464,9216,9216,528348,32658406,576,96.911332,2.326467,0.967553,4.523006,4.523006,1.224981,0.107625,6.38542,6.651479,59.677419,68,70.833333,2.329682,266.75,54.340686,1,1,5.75,3,31104,22464,52992,27648,5304,28824,27654,28.73439,20.752615,6.657022,6.386806,73152,73152,159552,122688,875520,138240,0,0,0,0,1179648,1,1,1,1147271,3824640,0,17574912,1769472,1336320,4128768,0,0,0.631127,0,2.914021
"288",23,10240,0,0.000149,1,640,16,16,18,1.0625,1,600892,174080,174080,5120,1365760,1183190,34560,24960,10240,10240,586103,36330088,640,97.60607,2.332878,0.967754,4.53486,4.53486,0.002501,0.157136,6.402155,6.668911,59.677419,68,70.833333,2.328939,266.75,54.323238,1,1,5.75,3,34560,24960,58880,30720,12,32102,30726,28.809697,20.807003,6.690168,6.403405,81280,81280,177280,136320,972800,153600,0,0,0,0,1310720,1,1,1,1274710,4249600,0,19527680,1966080,1484800,4587520,0,0,0.632393,0,2.917435
"289",33,11264,0,0.000163,1,704,16,16,18,1.0625,1,659352,191488,191488,5632,1502336,1301472,38016,27456,11264,11264,643489,39971122,704,97.727562,2.329987,0.969424,4.540381,4.540381,0.002276,0.076634,6.40995,6.677031,59.677419,68,70.833333,2.331636,266.75,54.386057,1,1,5.75,3,38016,27456,64768,33792,12,35280,33798,28.844775,20.832338,6.692206,6.411088,89408,89408,195008,149952,1070080,168960,0,0,0,0,1441792,1,1,1,1402140,4674560,0,21480448,2162688,1633280,5046272,0,0,0.633956,0,2.917849
"290",43,12288,0,0.000178,1,768,16,16,18,1.0625,1,718268,208896,208896,6144,1638912,1419718,41472,29952,12288,12288,702333,43611452,768,97.718836,2.336999,0.971004,4.549271,4.549271,0.002091,0.006098,6.4225,6.690104,59.677419,68,70.833333,2.333684,266.75,54.433649,1,1,5.75,3,41472,29952,70656,36864,12,38480,36870,28.901249,20.873124,6.704042,6.423545,97536,97536,212736,163584,1167360,184320,0,0,0,0,1572864,1,1,1,1529600,5099520,0,23433216,2359296,1781760,5505024,0,0,0.634861,0,2.920079
"291",53,13312,0,0.000193,1,832,16,16,18,1.0625,1,777112,226304,226304,6656,1775488,1538008,44928,32448,13312,13312,759407,47391418,832,97.812232,2.333414,0.971671,4.556278,4.556278,0.014335,0.272365,6.432392,6.700409,59.677419,68,70.833333,2.338614,266.75,54.548615,1,1,5.75,3,44928,32448,76544,39936,89,41624,39942,28.945765,20.905275,6.704274,6.433359,105664,105664,230464,177216,1264640,199680,0,0,0,0,1703936,1,1,1,1656991,5524480,0,25385984,2555904,1930240,5963776,0,0,0.635687,0,2.926911
"292",63,14336,0,0.000207,1,896,16,16,18,1.0625,1,834908,243712,243712,7168,1912064,1656320,48384,34944,14336,14336,819957,51036290,896,98.082037,2.328957,0.972238,4.550411,4.550411,0.171626,0.291869,6.424109,6.69178,59.677419,68,70.833333,2.334759,266.75,54.458693,1,1,5.75,3,48384,34944,82432,43008,1149,44880,43014,28.908492,20.878355,6.70373,6.425005,113792,113792,248192,190848,1361920,215040,0,0,0,0,1835008,1,1,1,1784448,5949440,0,27338752,2752512,2078720,6422528,0,0,0.637196,0,2.922377
"293",73,15360,0,0.000222,1,960,16,16,18,1.0625,1,892828,261120,261120,7680,2048640,1774592,51840,37440,15360,15360,878382,54658414,960,98.342417,2.333412,0.973225,4.558822,4.558822,0.353225,0.801844,6.435984,6.70415,59.677419,68,70.833333,2.332871,266.75,54.414594,1,1,5.75,3,51840,37440,88320,46080,2529,48024,46086,28.961929,20.916949,6.707502,6.436822,121920,121920,265920,204480,1459200,230400,0,0,0,0,1966080,1,1,1,1911872,6374400,0,29291520,2949120,2227200,6881280,0,0,0.638421,0,2.91862
"294",83,16384,0,0.000236,1,1024,16,16,18,1.0625,1,950176,278528,278528,8192,2185216,1892864,55296,39936,16384,16384,935303,58241046,1024,98.469315,2.336372,0.973756,4.56667,4.56667,0.151759,1.04631,6.447064,6.715691,59.677419,68,70.833333,2.33769,266.75,54.526923,1,1,5.75,3,55296,39936,94208,49152,1157,51224,49158,29.011786,20.952956,6.718839,6.447851,130048,130048,283648,218112,1556480,245760,0,0,0,0,2097152,2,1,1,2039296,6799360,0,31244288,3145728,2375680,7340032,0,0,0.639881,0,2.92727
"295",93,17408,0,0.000251,1,1088,16,16,18,1.0625,1,1009116,295936,295936,8704,2321792,2011136,58752,42432,17408,17408,994291,62113680,1088,98.503373,2.335123,0.97461,4.566778,4.566778,1.400329,2.322647,6.447215,6.715849,59.677419,68,70.833333,2.329663,266.75,54.339659,1,1,5.75,3,58752,42432,100096,52224,11343,54480,52230,29.012469,20.95345,6.725726,6.447956,138176,138176,301376,231744,1653760,261120,0,0,0,0,2228224,1,1,1,2166720,7224320,0,33197056,3342336,2524160,7798784,0,0,0.640164,0,2.915974
"296",103,18432,0,0.000265,1,1152,16,16,18,1.0625,1,1069884,313344,313344,9216,2458368,2129408,62208,44928,18432,18432,1052311,65769134,1152,98.646143,2.331396,0.975363,4.567106,4.567106,1.836614,3.284123,6.447678,6.716332,59.677419,68,70.833333,2.333625,266.75,54.432016,1,1,5.75,3,62208,44928,105984,55296,15751,57660,55302,29.014553,20.954955,6.723328,6.448378,146304,146304,319104,245376,1751040,276480,0,0,0,0,2359296,2,1,1,2294144,7649280,0,35149824,3538944,2672640,8257536,0,0,0.639322,0,2.920909
"297",113,19456,0,0.00028,1,1216,16,16,18,1.0625,1,1128256,330752,330752,9728,2594944,2247680,65664,47424,19456,19456,1111749,69277262,1216,98.550105,2.335393,0.975073,4.569533,4.569533,1.631234,3.914232,6.451106,6.719902,59.677419,68,70.833333,2.336758,266.75,54.505054,1,1,5.75,3,65664,47424,111872,58368,14759,60884,58374,29.029976,20.966094,6.729186,6.451769,154432,154432,336832,259008,1848320,291840,0,0,0,0,2490368,2,1,1,2421568,8074240,0,37102592,3735552,2821120,8716288,0,0,0.639926,0,2.923162
"298",123,20480,0,0.000295,1,1280,16,16,18,1.0625,1,1185596,348160,348160,10240,2731520,2365952,69120,49920,20480,20480,1171083,73199296,1280,98.69158,2.335285,0.976651,4.572236,4.572236,2.219615,4.444693,6.454922,6.723877,59.677419,68,70.833333,2.332134,266.75,54.397156,1,1,5.75,3,69120,49920,117760,61440,21127,64080,61446,29.047147,20.978495,6.732281,6.455552,162560,162560,354560,272640,1945600,307200,0,0,0,0,2621440,2,1,1,2548992,8499200,0,39055360,3932160,2969600,9175040,0,0,0.641028,0,2.919521
"299",133,21504,0,0.000309,1,1344,16,16,18,1.0625,1,1244924,365568,365568,10752,2868096,2484224,72576,52416,21504,21504,1227477,76726758,1344,98.77711,2.332362,0.976683,4.576498,4.576498,2.539127,4.603339,6.460939,6.730145,59.677419,68,70.833333,2.335028,266.75,54.464632,1,1,5.75,3,72576,52416,123648,64512,25353,67224,64518,29.074225,20.998051,6.732548,6.46154,170688,170688,372288,286272,2042880,322560,0,0,0,0,2752512,2,1,1,2676416,8924160,0,41008128,4128768,3118080,9633792,0,0,0.641003,0,2.922024
"300",143,22528,0,0.000324,1,1408,16,16,18,1.0625,1,1301724,382976,382976,11264,3004672,2602496,76032,54912,22528,22528,1285215,80373108,1408,98.623991,2.333157,0.976704,4.580145,4.580145,3.691613,4.655632,6.466087,6.735507,59.677419,68,70.833333,2.337675,266.75,54.526333,1,1,5.75,3,76032,54912,129536,67584,38585,70424,67590,29.09739,21.014782,6.737803,6.466661,178816,178816,390016,299904,2140160,337920,0,0,0,0,2883584,2,2,1,2803840,9349120,0,42960896,4325376,3266560,10092544,0,0,0.642225,0,2.926679
"301",153,23552,0,0.000338,1,1472,16,16,18,1.0625,1,1359676,400384,400384,11776,3141248,2720768,79488,57408,23552,23552,1344813,84260320,1472,98.866948,2.34072,0.97694,4.582902,4.582902,4.528601,4.766042,6.469979,6.739561,59.677419,68,70.833333,2.33827,266.75,54.540177,1,1,5.75,3,79488,57408,135424,70656,49455,73882,70662,29.114905,21.027432,6.765384,6.470528,186944,186944,407744,313536,2237440,353280,0,0,0,0,3014656,2,2,1,2931264,9774080,0,44913664,4521984,3415040,10551296,0,0,0.6428,0,2.927248
"302",163,24576,0,0.000354,1,1536,16,16,18,1.0625,1,1417024,417792,417792,12288,3277824,2839040,82944,59904,24576,24576,1402143,87722124,1536,98.866033,2.334327,0.977701,4.583298,4.583298,4.24831,4.798404,6.470539,6.740145,59.677419,68,70.833333,2.33449,266.75,54.451989,1,1,5.75,3,82944,59904,141312,73728,48407,76824,73734,29.117425,21.029252,6.742251,6.471066,195072,195072,425472,327168,2334720,368640,0,0,0,0,3145728,2,2,1,3058688,10199040,0,46866432,4718592,3563520,11010048,0,0,0.643602,0,2.920208
"303",173,25600,0,0.000368,1,1600,16,16,18,1.0625,1,1477696,435200,435200,12800,3414400,2957312,86400,62400,25600,25600,1463728,91414028,1600,99.005377,2.338012,0.977543,4.587464,4.587464,4.390726,4.808151,6.476419,6.74627,59.677419,68,70.833333,2.333024,266.75,54.417761,1,1,5.75,3,86400,62400,147200,76800,52067,80024,76806,29.143886,21.048362,6.748294,6.476925,203200,203200,443200,340800,2432000,384000,0,0,0,0,3276800,2,2,1,3186112,10624000,0,48819200,4915200,3712000,11468800,0,0,0.642893,0,2.919988
"304",183,26624,0,0.000382,1,1664,16,16,18,1.0625,1,1533404,452608,452608,13312,3550976,3075584,89856,64896,26624,26624,1517906,95083236,1664,99.035452,2.337716,0.978041,4.589915,4.589915,4.492805,4.794196,6.47988,6.749875,59.677419,68,70.833333,2.339729,266.75,54.57413,1,1,5.75,3,89856,64896,153088,79872,55379,83224,79878,29.159462,21.059611,6.751822,6.480367,211328,211328,460928,354432,2529280,399360,0,0,0,0,3407872,2,2,1,3313536,11048960,0,50771968,5111808,3860480,11927552,0,0,0.644318,0,2.930485
"305",193,27648,0,0.000397,1,1728,16,16,18,1.0625,1,1591548,470016,470016,13824,3687552,3193856,93312,67392,27648,27648,1576110,98627244,1728,99.013073,2.338279,0.977756,4.589804,4.589804,4.60246,4.834638,6.479724,6.749712,59.677419,68,70.833333,2.338033,266.75,54.534551,1,1,5.75,3,93312,67392,158976,82944,58914,86480,82950,29.158756,21.059102,6.755962,6.480192,219456,219456,478656,368064,2626560,414720,0,0,0,0,3538944,2,2,1,3440960,11473920,0,52724736,5308416,4008960,12386304,0,0,0.644655,0,2.926555
"306",203,28672,0,0.000412,1,1792,16,16,18,1.0625,1,1652732,487424,487424,14336,3824128,3312128,96768,69888,28672,28672,1636480,102398920,1792,99.127894,2.339771,0.978132,4.59366,4.59366,4.629021,4.79587,6.485168,6.755383,59.677419,68,70.833333,2.337415,266.75,54.520131,1,1,5.75,3,96768,69888,164864,86016,61397,89680,86022,29.183255,21.076795,6.761415,6.48562,227584,227584,496384,381696,2723840,430080,0,0,0,0,3670016,2,2,1,3568384,11898880,0,54677504,5505024,4157440,12845056,0,0,0.643783,0,2.926547
"307",213,29696,0,0.000426,1,1856,16,16,18,1.0625,1,1710684,504832,504832,14848,3960704,3430400,100224,72384,29696,29696,1693239,105936448,1856,99.058705,2.337133,0.978459,4.59464,4.59464,4.603159,4.7506,6.48655,6.756823,59.677419,68,70.833333,2.339431,266.75,54.567134,1,1,5.75,3,100224,72384,170752,89088,63221,92824,89094,29.189476,21.081288,6.758571,6.486987,235712,235712,514112,395328,2821120,445440,0,0,0,0,3801088,2,2,1,3695808,12323840,0,56630272,5701632,4305920,13303808,0,0,0.644187,0,2.928995
"308",223,30720,0,0.000441,1,1920,16,16,18,1.0625,1,1768088,522240,522240,15360,4097280,3548672,103680,74880,30720,30720,1753004,109573770,1920,99.014719,2.33941,0.978617,4.595044,4.595044,4.633969,4.77855,6.487121,6.757417,59.677419,68,70.833333,2.337583,266.75,54.524006,1,1,5.75,3,103680,74880,176640,92160,65833,96024,92166,29.192043,21.083142,6.759107,6.487543,243840,243840,531840,408960,2918400,460800,0,0,0,0,3932160,2,2,1,3823232,12748800,0,58583040,5898240,4454400,13762560,0,0,0.644764,0,2.925722
"309",233,31744,0,0.000456,1,1984,16,16,18,1.0625,1,1825276,539648,539648,15872,4233856,3666944,107136,77376,31744,31744,1811621,113424952,1984,99.157095,2.338249,0.978914,4.597408,4.597408,4.626374,4.806982,6.490459,6.760894,59.677419,68,70.833333,2.337241,266.75,54.51602,1,1,5.75,3,107136,77376,182528,95232,67881,99284,95238,29.207064,21.093991,6.766619,6.490868,251968,251968,549568,422592,3015680,476160,0,0,0,0,4063232,2,2,1,3950656,13173760,0,60535808,6094848,4602880,14221312,0,0,0.645382,0,2.924704
"310",243,32768,0,0.000471,1,2048,16,16,18,1.0625,1,1882648,557056,557056,16384,4370432,3785216,110592,79872,32768,32768,1867561,116967272,2048,99.170569,2.335797,0.97861,4.597996,4.597996,4.663633,4.884579,6.491289,6.761759,59.677419,68,70.833333,2.339916,266.75,54.578392,1,1,5.75,3,110592,79872,188416,98304,70626,102480,98310,29.210801,21.096689,6.767042,6.491685,260096,260096,567296,436224,3112960,491520,0,0,0,0,4194304,2,2,1,4078080,13598720,0,62488576,6291456,4751360,14680064,0,0,0.645899,0,2.928456
"311",253,33792,0,0.000485,1,2112,16,16,18,1.0625,1,1941852,574464,574464,16896,4507008,3903488,114048,82368,33792,33792,1927825,120748236,2112,99.064055,2.34192,0.979141,4.59847,4.59847,4.661356,4.84156,6.491958,6.762456,59.677419,68,70.833333,2.338138,266.75,54.5369,1,1,5.75,3,114048,82368,194304,101376,72790,105680,101382,29.213809,21.098862,6.767579,6.492342,268224,268224,585024,449856,3210240,506880,0,0,0,0,4325376,2,2,1,4205504,14023680,0,64441344,6488064,4899840,15138816,0,0,0.645775,0,2.927665
"312",263,34816,0,0.000499,1,2176,16,16,18,1.0625,1,2001628,591872,591872,17408,4643584,4021760,117504,84864,34816,34816,1982721,124269884,2176,99.173603,2.33872,0.97878,4.598331,4.598331,4.676022,4.824257,6.491761,6.762251,59.677419,68,70.833333,2.342284,266.75,54.633607,1,1,5.75,3,117504,84864,200192,104448,75234,108824,104454,29.212925,21.098224,6.763743,6.492134,276352,276352,602752,463488,3307520,522240,0,0,0,0,4456448,2,2,1,4332928,14448640,0,66394112,6684672,5048320,15597568,0,0,0.645475,0,2.933075
"313",273,35840,0,0.000514,1,2240,16,16,18,1.0625,1,2059640,609280,609280,17920,4780160,4140032,120960,87360,35840,35840,2042655,128002640,2240,99.244521,2.34017,0.979132,4.602265,4.602265,4.687953,4.791709,6.497315,6.768036,59.677419,68,70.833333,2.338962,266.75,54.556102,1,1,5.75,3,120960,87360,206080,107520,77578,112168,107526,29.237917,21.116273,6.778188,6.497677,284480,284480,620480,477120,3404800,537600,0,0,0,0,4587520,2,2,1,4460352,14873600,0,68346880,6881280,5196800,16056320,0,0,0.645744,0,2.928207
"314",283,36864,0,0.000529,1,2304,16,16,18,1.0625,1,2118840,626688,626688,18432,4916736,4258304,124416,89856,36864,36864,2101350,131625122,2304,99.226828,2.339799,0.979403,4.601229,4.601229,4.67794,4.772859,6.495853,6.766514,59.677419,68,70.833333,2.341709,266.75,54.620178,1,1,5.75,3,124416,89856,211968,110592,79642,115224,110598,29.231339,21.111523,6.767923,6.496206,292608,292608,638208,490752,3502080,552960,0,0,0,0,4718592,2,2,1,4587776,15298560,0,70299648,7077888,5345280,16515072,0,0,0.645636,0,2.931761
"315",293,37888,0,0.000543,1,2368,16,16,18,1.0625,1,2176344,644096,644096,18944,5053312,4376576,127872,92352,37888,37888,2160765,135309442,2368,99.20945,2.341149,0.979526,4.603613,4.603613,4.697559,4.772006,6.499218,6.770019,59.677419,68,70.833333,2.339267,266.75,54.563187,1,1,5.75,3,127872,92352,217856,113664,82155,118480,113670,29.246483,21.12246,6.774594,6.499562,300736,300736,655936,504384,3599360,568320,0,0,0,0,4849664,2,2,1,4715200,15723520,0,72252416,7274496,5493760,16973824,0,0,0.646038,0,2.928509
"316",303,38912,0,0.000558,1,2432,16,16,18,1.0625,1,2234012,661504,661504,19456,5189888,4494848,131328,94848,38912,38912,2217452,139074884,2432,99.283266,2.341491,0.979788,4.604643,4.604643,4.706439,4.741689,6.500673,6.771534,59.677419,68,70.833333,2.338804,266.75,54.552386,1,1,5.75,3,131328,94848,223744,116736,84516,121680,116742,29.253026,21.127186,6.775989,6.501007,308864,308864,673664,518016,3696640,583680,0,0,0,0,4980736,2,2,1,4842624,16148480,0,74205184,7471104,5642240,17432576,0,0,0.646371,0,2.926061
"317",313,39936,0,0.000573,1,2496,16,16,18,1.0625,1,2292096,678912,678912,19968,5326464,4613120,134784,97344,39936,39936,2274821,142704600,2496,99.265931,2.342017,0.979799,4.60257,4.60257,4.707243,4.811536,6.497746,6.768485,59.677419,68,70.833333,2.341712,266.75,54.62021,1,1,5.75,3,134784,97344,229632,119808,86794,124824,119814,29.239855,21.117673,6.769787,6.498071,316992,316992,691392,531648,3793920,599040,0,0,0,0,5111808,2,2,1,4970048,16573440,0,76157952,7667712,5790720,17891328,0,0,0.64657,0,2.931247
"318",323,40960,0,0.000587,1,2560,16,16,18,1.0625,1,2350368,696320,696320,20480,5463040,4731392,138240,99840,40960,40960,2331901,146292914,2560,99.329977,2.339921,0.979753,4.622615,4.622615,4.738871,4.793201,6.526044,6.797963,59.677419,68,70.833333,2.340232,266.75,54.585671,1,1,5.75,3,138240,99840,235520,122880,89229,128024,122886,29.3672,21.209644,6.799238,6.526363,325120,325120,709120,545280,3891200,614400,0,0,0,0,5242880,2,2,1,5097472,16998400,0,78110720,7864320,5939200,18350080,0,0,0.646707,0,2.928359
"319",333,41984,0,0.000602,1,2624,16,16,18,1.0625,1,2405724,713728,713728,20992,5599616,4849664,141696,102336,41984,41984,2390949,150068264,2624,99.328178,2.341497,0.980074,4.628061,4.628061,4.740785,4.903308,6.533733,6.805972,59.677419,68,70.833333,2.341569,266.75,54.616863,1,1,5.75,3,141696,102336,241408,125952,91389,131280,125958,29.401797,21.234631,6.810122,6.534044,333248,333248,726848,558912,3988480,629760,0,0,0,0,5373952,2,2,1,5224896,17423360,0,80063488,8060928,6087680,18808832,0,0,0.647622,0,2.930689
"320",343,43008,0,0.000616,1,2688,16,16,18,1.0625,1,2462556,731136,731136,21504,5736192,4967936,145152,104832,43008,43008,2446723,153617812,2688,99.372418,2.33781,0.980204,4.607902,4.607902,4.722303,4.799444,6.505273,6.776326,59.677419,68,70.833333,2.344648,266.75,54.688659,1,1,5.75,3,145152,104832,247296,129024,93661,134424,129030,29.273729,21.142137,6.777536,6.505576,341376,341376,744576,572544,4085760,645120,0,0,0,0,5505024,2,2,1,5352320,17848320,0,82016256,8257536,6236160,19267584,0,0,0.648107,0,2.936341
"321",353,44032,0,0.000631,1,2752,16,16,18,1.0625,1,2523420,748544,748544,22016,5872768,5086208,148608,107328,44032,44032,2507370,157272634,2752,99.394744,2.339927,0.979843,4.642203,4.642203,4.755619,4.801362,6.553699,6.82677,59.677419,68,70.833333,2.343482,266.75,54.661464,1,1,5.75,3,148608,107328,253184,132096,95854,137684,132102,29.491645,21.299521,6.830937,6.553997,349504,349504,762304,586176,4183040,660480,0,0,0,0,5636096,2,2,1,5479744,18273280,0,83969024,8454144,6384640,19726336,0,0,0.647534,0,2.933062
"322",363,45056,0,0.000646,1,2816,16,16,18,1.0625,1,2582556,765952,765952,22528,6009344,5204480,152064,109824,45056,45056,2567622,160938728,2816,99.317215,2.340522,0.979944,4.608231,4.608231,4.73751,4.855479,6.505738,6.77681,59.677419,68,70.833333,2.342605,266.75,54.640982,1,1,5.75,3,152064,109824,259072,135168,98430,141068,135174,29.27582,21.143648,6.789709,6.506027,357632,357632,780032,599808,4280320,675840,0,0,0,0,5767168,2,2,1,5607168,18698240,0,85921792,8650752,6533120,20185088,0,0,0.647421,0,2.9333
"323",373,46080,0,0.00066,1,2880,16,16,18,1.0625,1,2642464,783360,783360,23040,6145920,5322752,155520,112320,46080,46080,2624953,164577482,2880,99.302753,2.341345,0.980132,5.165581,5.165581,5.321572,5.332861,7.292585,7.596443,59.677419,68,70.833333,2.340768,266.75,54.598127,1,1,5.75,3,155520,112320,264960,138240,100877,144080,138246,32.816633,23.700902,7.600663,7.292902,365760,365760,797760,613440,4377600,691200,0,0,0,0,5898240,2,2,1,5734592,19123200,0,87874560,8847360,6681600,20643840,0,0,0.647123,0,2.931095
"324",383,47104,0,0.000675,1,2944,16,16,18,1.0625,1,2703552,800768,800768,23552,6282496,5441024,158976,114816,47104,47104,2683141,168346256,2944,99.428404,2.34221,0.980467,4.609108,4.609108,4.7519,4.800894,6.506976,6.7781,59.677419,68,70.833333,2.339995,266.75,54.580098,1,1,5.75,3,158976,114816,270848,141312,103197,147280,141318,29.281394,21.147673,6.781784,6.507253,373888,373888,815488,627072,4474880,706560,0,0,0,0,6029312,2,2,1,5862016,19548160,0,89827328,9043968,6830080,21102592,0,0,0.646557,0,2.928519
"325",393,48128,0,0.000689,1,3008,16,16,18,1.0625,1,2758684,818176,818176,24064,6419072,5559296,162432,117312,48128,48128,2742664,171934030,3008,99.350157,2.338173,0.980089,5.130561,5.130561,5.304787,5.383196,7.243145,7.544943,59.677419,68,70.833333,2.340415,266.75,54.58988,1,1,5.75,3,162432,117312,276736,144384,105745,150480,144390,32.594152,23.540221,7.548956,7.243446,382016,382016,833216,640704,4572160,721920,0,0,0,0,6160384,2,2,1,5989440,19973120,0,91780096,9240576,6978560,21561344,0,0,0.64741,0,2.930561
"326",403,49152,0,0.000704,1,3072,16,16,18,1.0625,1,2815060,835584,835584,24576,6555648,5677568,165888,119808,49152,49152,2799605,175834664,3072,99.426671,2.34156,0.980754,4.610486,4.610486,4.770676,4.800913,6.508922,6.780127,59.677419,68,70.833333,2.341816,266.75,54.622563,1,1,5.75,3,165888,119808,282624,147456,108077,153680,147462,29.290149,21.153997,6.783658,6.509187,390144,390144,850944,654336,4669440,737280,0,0,0,0,6291456,2,2,1,6116864,20398080,0,93732864,9437184,7127040,22020096,0,0,0.647944,0,2.930811
"327",413,50176,0,0.000719,1,3136,16,16,18,1.0625,1,2872536,852992,852992,25088,6692224,5795840,169344,122304,50176,50176,2857244,179332582,3136,99.449397,2.341266,0.980538,4.723455,4.723455,4.876246,4.936007,6.668407,6.946257,59.677419,68,70.833333,2.342375,266.75,54.635586,1,1,5.75,3,169344,122304,288512,150528,110073,157334,150534,30.007831,21.672322,6.969913,6.668673,398272,398272,868672,667968,4766720,752640,0,0,0,0,6422528,2,2,1,6244288,20823040,0,95685632,9633792,7275520,22478848,0,0,0.648208,0,2.932133
