"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"221",41,0,41.084684,68921,1,128,1,64,7.03125,8,"<OVERFLOW>",630675716,0,275684,34805945360,33893392938,3571466976,36533956,86413348,28344976,191572860390,6130088308052,68921,"<OVERFLOW>",0.181685,0.49998,303.240894,131.598228,46.665566,5.138613,526.392911,1.09586,143.340389,27.022945,25,0.181685,126253.048273,4.482585,1.043651,5.627165,18.16767,25,3727364344,205582616,1569929206,708624400,62820678,1539446833,708624406,10.815729,610.858061,1.116757,526.392916,1895886724,1895886724,4098922326,3744845040,0,0,921229363776,124018091888,88586871888,354312200000,0,NA,1,1,34349669395,17715610000,566917163776,62725680700,46376422804,93170118604,65503787336,0,0,"<OVERFLOW>","<OVERFLOW>",0.181698
"227",42,0,44.222366,74088,1,128,1,64,7.03125,8,"<OVERFLOW>",678758144,0,296352,37459509856,36477391826,3843753984,39317888,92999712,30505984,206178388795,6597417213642,74088,"<OVERFLOW>",0.181685,0.499978,302.396194,131.234291,46.730617,5.117486,524.937164,1.092806,143.340645,27.022989,25,0.181685,126402.082173,4.482583,1.043651,5.627134,18.167621,25,4011536896,221247040,1689583488,762649600,67892100,1656774416,762649606,10.785818,609.143668,1.113642,524.937168,2040423360,2040423360,4411413888,4030346112,0,0,991463446528,133473163264,95340683264,381324800000,0,NA,1,1,36968451088,19066240000,610138646528,67507536224,49912053952,100273284608,70497624000,0,0,"<OVERFLOW>","<OVERFLOW>",0.18169
"233",43,0,47.514868,79507,1,128,1,64,7.03125,8,"<OVERFLOW>",729224348,0,318028,40244628576,39189496419,4129540128,42239772,99912524,32774128,221507802923,7087955158622,79507,"<OVERFLOW>",0.181685,0.499979,302.48097,131.273596,47.151707,5.112296,525.094385,1.09311,143.340889,27.023031,25,0.181685,126544.293509,4.482579,1.043651,5.627105,18.167573,25,4309797832,237687624,1815168122,819353200,73575158,1779925999,819353206,10.789049,609.302249,1.113956,525.094389,2192125436,2192125436,4739397402,4330001232,0,0,1065179513792,143396986896,102429326896,409676600000,0,NA,1,1,39717062741,20483830000,655502913792,72526445844,53622966508,107728599444,75739032664,0,0,"<OVERFLOW>","<OVERFLOW>",0.181698
"239",44,0,50.959268,85184,1,128,1,64,7.03125,8,"<OVERFLOW>",782132000,0,340736,43164484256,42032806036,4429152000,45302944,107159680,35152000,237578818011,7602244007280,85184,"<OVERFLOW>",0.181685,0.499982,302.469062,131.270824,47.002976,5.104608,525.083299,1.093066,143.341122,27.023071,25,0.181685,126680.140214,4.482578,1.043651,5.627077,18.167529,25,4622488000,254923136,1946826544,878800000,78666026,1909021760,878800006,10.788821,609.266642,1.113907,525.083302,2351166304,2351166304,5083247664,4644152832,0,0,1142461807104,153800903552,109860903552,4.394e+11,0,NA,1,1,42598645391,2.197e+10,703061807104,77788144384,57513401056,115544582752,81234002816,0,0,"<OVERFLOW>","<OVERFLOW>",0.18169
"245",45,0,54.56097,91125,1,128,1,64,7.03125,8,"<OVERFLOW>",837538772,0,364500,46222259632,45010419977,4742916192,48510740,114749076,37642192,254409113020,8140814824466,91125,"<OVERFLOW>",0.181685,0.499983,303.250576,131.612292,47.656722,5.111962,526.449169,1.095888,143.341344,27.023109,25,0.181685,126810.040143,4.482576,1.043651,5.62705,18.167486,25,4949948248,272972344,2084702190,941054800,85188827,2044218469,941054806,10.816885,610.829736,1.116783,526.449173,2517719316,2517719316,5443339470,4973143344,0,0,1223394568000,164696254000,117643514000,470527400000,0,NA,1,1,45616340056,23526370000,752867168000,83298366668,61587598180,123729754172,86988523944,0,0,"<OVERFLOW>","<OVERFLOW>",0.181695
"251",46,0,58.354519,97336,1,128,1,64,7.03125,8,"<OVERFLOW>",895502336,0,389344,49421137440,48125437579,5071159296,51866496,122688608,40247296,272016147528,8704223312742,97336,"<OVERFLOW>",0.181685,0.499983,303.233678,131.607148,48.81636,5.106066,526.428595,1.095826,143.341556,27.023145,25,0.181685,126934.37536,4.482573,1.043651,5.627024,18.167445,25,5292519424,291854016,2228938496,1006182400,93304510,2185665376,1006182406,10.816463,610.78508,1.116726,526.428597,2691957824,2691957824,5820047616,5317315200,0,0,1308062038016,176094379008,125785259008,503091200000,0,NA,1,1,48773287757,25154560000,804970838016,89062847520,65849798464,132292633344,93008585536,0,0,"<OVERFLOW>","<OVERFLOW>",0.1817
"257",47,0,62.297835,103823,1,128,1,64,7.03125,8,"<OVERFLOW>",956080364,0,415292,52764300416,51380958160,5414207904,55373548,130986172,42969904,290417190682,9293043750098,103823,"<OVERFLOW>",0.181684,0.499984,302.453785,131.270754,49.723517,5.07815,525.083015,1.093006,143.341759,27.02318,25,0.181684,127053.495892,4.482571,1.043651,5.626999,18.167405,25,5650542376,311586920,2379678898,1074247600,101727476,2333476275,1074247606,10.788815,609.20406,1.113851,525.083018,2874055180,2874055180,6213746898,5677010832,0,0,1396548458688,188006619344,134294239344,537123800000,0,NA,1,1,52072629529,26856190000,859424658688,95087321764,70304242492,141241739908,99300177080,0,0,"<OVERFLOW>","<OVERFLOW>",0.181691
"263",48,0,66.414573,110592,1,128,1,64,7.03125,8,"<OVERFLOW>",1019330528,0,442368,56254931296,54780080970,5772388608,59035232,139649664,45812608,309629742020,9907849770778,110592,"<OVERFLOW>",0.181685,0.499984,302.657146,131.361017,49.574107,5.085649,525.444071,1.09374,143.341953,27.023213,25,0.181684,127167.723018,4.482567,1.043651,5.626976,18.167368,25,6024357952,332189824,2537066832,1145315200,108057132,2487799272,1145315206,10.796234,609.603971,1.114594,525.444074,3064184736,3064184736,6624812112,6052572672,0,0,1488938071552,200444315776,143178555776,572657600000,0,NA,1,1,55517506387,28632880000,916280471552,101377524224,74955170848,150585593504,105869288064,0,0,"<OVERFLOW>","<OVERFLOW>",0.181691
"269",49,0,70.710704,117649,1,128,1,64,7.03125,8,"<OVERFLOW>",1085310500,0,470596,59896212816,58325905382,6146028000,62854884,148686980,48778000,329671582029,10549253358140,117649,"<OVERFLOW>",0.181684,0.499989,303.218517,131.606587,51.616903,5.090313,526.42635,1.095767,143.342139,27.023245,25,0.181684,127277.352158,4.482571,1.043651,5.626953,18.167332,25,6414307000,353681496,2701245734,1219450000,119568925,2648799721,1219450006,10.816416,610.725356,1.116665,526.426353,3262519844,3262519844,7053618054,6444343152,0,0,1585315118144,213418809072,152446309072,6.09725e+11,0,NA,1,1,59111059353,30486250000,975590118144,107939189724,79806824116,160332713772,112721907976,0,0,"<OVERFLOW>","<OVERFLOW>",0.181694
"275",50,0,75.182615,125000,1,128,1,64,7.03125,8,"<OVERFLOW>",1154077952,0,500000,63691327712,62021530706,6535452672,66835840,158106016,51868672,350560351642,11217610166472,125000,"<OVERFLOW>",0.181684,0.499986,303.218127,131.608259,52.150702,5.085186,526.43304,1.095764,143.342318,27.023276,25,0.181684,127382.655424,4.482567,1.043651,5.626932,18.167298,25,6820730368,376080704,2872359040,1296716800,128458299,2816607366,1296716806,10.816554,610.715641,1.116669,526.433042,3469233856,3469233856,7500539520,6852664704,0,0,1685763840000,226941440000,162105600000,648358400000,0,NA,1,1,62856429452,32417920000,1037405440000,114778053088,84863442880,170491620352,119864026304,0,0,"<OVERFLOW>","<OVERFLOW>",0.181693
