"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"4651","[CUDA memcpy HtoD]",55296,0,1.374079,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"4661","[CUDA memcpy HtoD]",55296,0,1.374257,0.000496146,3.586002,7.058316,"GeForce GTX TITAN X (0)",1,7
"4671","[CUDA memcpy HtoD]",55296,0,1.374898,0.00043096,3.586002,8.125941,"GeForce GTX TITAN X (0)",1,7
"4691","[CUDA memcpy DtoH]",55296,0,1.375555,1.9296e-05,0.210941,10.675652,"GeForce GTX TITAN X (0)",1,7
"4701","[CUDA memcpy DtoH]",55296,0,1.375629,0.000525939,3.586002,6.658482,"GeForce GTX TITAN X (0)",1,7
"4711","[CUDA memcpy HtoD]",56320,0,1.335716,2.0801e-05,0.214848,10.086634,"GeForce GTX TITAN X (0)",1,7
"4721","[CUDA memcpy HtoD]",56320,0,1.335867,0.000389134,3.652409,9.166008,"GeForce GTX TITAN X (0)",1,7
"4741","[CUDA memcpy DtoH]",56320,0,1.336394,1.9616e-05,0.214844,10.695776,"GeForce GTX TITAN X (0)",1,7
"4751","[CUDA memcpy HtoD]",56320,0,1.336764,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"4761","[CUDA memcpy HtoD]",56320,0,1.336886,0.000407887,3.652409,8.744592,"GeForce GTX TITAN X (0)",1,7
"4771","[CUDA memcpy HtoD]",56320,0,1.33739,0.000322572,3.652409,11.057393,"GeForce GTX TITAN X (0)",1,7
"4791","[CUDA memcpy DtoH]",56320,0,1.337942,1.9649e-05,0.214848,10.678003,"GeForce GTX TITAN X (0)",1,7
"4801","[CUDA memcpy DtoH]",56320,0,1.337999,0.000399023,3.652409,8.938846,"GeForce GTX TITAN X (0)",1,7
"4811","[CUDA memcpy HtoD]",57344,0,1.384615,2.1249e-05,0.218754,10.053498,"GeForce GTX TITAN X (0)",1,7
"4821","[CUDA memcpy HtoD]",57344,0,1.38482,0.000498354,3.718815,7.2873,"GeForce GTX TITAN X (0)",1,7
"4841","[CUDA memcpy DtoH]",57344,0,1.385463,1.9873e-05,0.21875,10.749411,"GeForce GTX TITAN X (0)",1,7
"4851","[CUDA memcpy HtoD]",57344,0,1.385981,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"4861","[CUDA memcpy HtoD]",57344,0,1.386139,0.000482449,3.718815,7.527542,"GeForce GTX TITAN X (0)",1,7
"4871","[CUDA memcpy HtoD]",57344,0,1.386753,0.000423247,3.718815,8.580463,"GeForce GTX TITAN X (0)",1,7
"4891","[CUDA memcpy DtoH]",57344,0,1.38741,2.0032e-05,0.218754,10.664276,"GeForce GTX TITAN X (0)",1,7
"4901","[CUDA memcpy DtoH]",57344,0,1.387482,0.000512562,3.718815,7.085299,"GeForce GTX TITAN X (0)",1,7
"4911","[CUDA memcpy HtoD]",58368,0,1.355882,2.1249e-05,0.22266,10.233021,"GeForce GTX TITAN X (0)",1,7
"4921","[CUDA memcpy HtoD]",58368,0,1.356032,0.000413519,3.785221,8.939142,"GeForce GTX TITAN X (0)",1,7
"4941","[CUDA memcpy DtoH]",58368,0,1.356589,2.0161e-05,0.222656,10.785067,"GeForce GTX TITAN X (0)",1,7
"4951","[CUDA memcpy HtoD]",58368,0,1.356981,1.44e-06,6.484985e-05,0.043979,"GeForce GTX TITAN X (0)",1,7
"4961","[CUDA memcpy HtoD]",58368,0,1.357109,0.000410799,3.785221,8.99833,"GeForce GTX TITAN X (0)",1,7
"4971","[CUDA memcpy HtoD]",58368,0,1.35762,0.000341229,3.785221,10.832916,"GeForce GTX TITAN X (0)",1,7
"4991","[CUDA memcpy DtoH]",58368,0,1.358198,2.0577e-05,0.22266,10.567209,"GeForce GTX TITAN X (0)",1,7
"5001","[CUDA memcpy DtoH]",58368,0,1.35826,0.000479761,3.785221,7.704888,"GeForce GTX TITAN X (0)",1,7
"5011","[CUDA memcpy HtoD]",59392,0,1.379772,2.1697e-05,0.226566,10.197547,"GeForce GTX TITAN X (0)",1,7
"5021","[CUDA memcpy HtoD]",59392,0,1.379934,0.000478641,3.851627,7.858405,"GeForce GTX TITAN X (0)",1,7
"5041","[CUDA memcpy DtoH]",59392,0,1.380559,2.0449e-05,0.226562,10.819719,"GeForce GTX TITAN X (0)",1,7
"5051","[CUDA memcpy HtoD]",59392,0,1.380998,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"5061","[CUDA memcpy HtoD]",59392,0,1.381138,0.000470225,3.851627,7.999053,"GeForce GTX TITAN X (0)",1,7
"5071","[CUDA memcpy HtoD]",59392,0,1.381723,0.000379758,3.851627,9.90461,"GeForce GTX TITAN X (0)",1,7
"5091","[CUDA memcpy DtoH]",59392,0,1.382343,2.064e-05,0.226566,10.719776,"GeForce GTX TITAN X (0)",1,7
"5101","[CUDA memcpy DtoH]",59392,0,1.38241,0.000497042,3.851627,7.567479,"GeForce GTX TITAN X (0)",1,7
"5111","[CUDA memcpy HtoD]",60416,0,1.370864,2.2177e-05,0.230473,10.148842,"GeForce GTX TITAN X (0)",1,7
"5121","[CUDA memcpy HtoD]",60416,0,1.371027,0.000481873,3.918034,7.940276,"GeForce GTX TITAN X (0)",1,7
"5141","[CUDA memcpy DtoH]",60416,0,1.371656,2.0832e-05,0.230469,10.803914,"GeForce GTX TITAN X (0)",1,7
"5151","[CUDA memcpy HtoD]",60416,0,1.372112,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"5161","[CUDA memcpy HtoD]",60416,0,1.372254,0.000477681,3.918034,8.009958,"GeForce GTX TITAN X (0)",1,7
"5171","[CUDA memcpy HtoD]",60416,0,1.372843,0.000390734,3.918034,9.792352,"GeForce GTX TITAN X (0)",1,7
"5191","[CUDA memcpy DtoH]",60416,0,1.37348,2.1248e-05,0.230473,10.592567,"GeForce GTX TITAN X (0)",1,7
"5201","[CUDA memcpy DtoH]",60416,0,1.373548,0.000488882,3.918034,7.826438,"GeForce GTX TITAN X (0)",1,7
"5211","[CUDA memcpy HtoD]",61440,0,1.412981,2.2241e-05,0.234379,10.291154,"GeForce GTX TITAN X (0)",1,7
"5221","[CUDA memcpy HtoD]",61440,0,1.413175,0.00057666,3.98444,6.747571,"GeForce GTX TITAN X (0)",1,7
"5241","[CUDA memcpy DtoH]",61440,0,1.413908,2.0673e-05,0.234375,11.071535,"GeForce GTX TITAN X (0)",1,7
"5251","[CUDA memcpy HtoD]",61440,0,1.414521,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"5261","[CUDA memcpy HtoD]",61440,0,1.41472,0.000578901,3.98444,6.721451,"GeForce GTX TITAN X (0)",1,7
"5271","[CUDA memcpy HtoD]",61440,0,1.415449,0.000504882,3.98444,7.706859,"GeForce GTX TITAN X (0)",1,7
"5291","[CUDA memcpy DtoH]",61440,0,1.416204,2.1153e-05,0.234379,10.820478,"GeForce GTX TITAN X (0)",1,7
"5301","[CUDA memcpy DtoH]",61440,0,1.416284,0.00055522,3.98444,7.008131,"GeForce GTX TITAN X (0)",1,7
"5311","[CUDA memcpy HtoD]",62464,0,1.335319,2.2753e-05,0.238285,10.227234,"GeForce GTX TITAN X (0)",1,7
"5321","[CUDA memcpy HtoD]",62464,0,1.33546,0.00044632,4.050846,8.863381,"GeForce GTX TITAN X (0)",1,7
"5341","[CUDA memcpy DtoH]",62464,0,1.336056,2.1505e-05,0.238281,10.820578,"GeForce GTX TITAN X (0)",1,7
"5351","[CUDA memcpy HtoD]",62464,0,1.336446,1.409e-06,6.484985e-05,0.044947,"GeForce GTX TITAN X (0)",1,7
"5361","[CUDA memcpy HtoD]",62464,0,1.336564,0.000436079,4.050846,9.071532,"GeForce GTX TITAN X (0)",1,7
"5371","[CUDA memcpy HtoD]",62464,0,1.337093,0.000356621,4.050846,11.092741,"GeForce GTX TITAN X (0)",1,7
"5391","[CUDA memcpy DtoH]",62464,0,1.337704,2.1537e-05,0.238285,10.804674,"GeForce GTX TITAN X (0)",1,7
"5401","[CUDA memcpy DtoH]",62464,0,1.337763,0.000451632,4.050846,8.759132,"GeForce GTX TITAN X (0)",1,7
"5411","[CUDA memcpy HtoD]",63488,0,1.330716,2.2881e-05,0.242191,10.33674,"GeForce GTX TITAN X (0)",1,7
"5421","[CUDA memcpy HtoD]",63488,0,1.330858,0.000464658,4.117252,8.653148,"GeForce GTX TITAN X (0)",1,7
"5441","[CUDA memcpy DtoH]",63488,0,1.331475,2.1697e-05,0.242188,10.900642,"GeForce GTX TITAN X (0)",1,7
"5451","[CUDA memcpy HtoD]",63488,0,1.331851,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"5461","[CUDA memcpy HtoD]",63488,0,1.331971,0.00044968,4.117252,8.941368,"GeForce GTX TITAN X (0)",1,7
"5471","[CUDA memcpy HtoD]",63488,0,1.332515,0.00036779,4.117252,10.932201,"GeForce GTX TITAN X (0)",1,7
"5491","[CUDA memcpy DtoH]",63488,0,1.333142,2.1857e-05,0.242191,10.821016,"GeForce GTX TITAN X (0)",1,7
"5501","[CUDA memcpy DtoH]",63488,0,1.333202,0.000462418,4.117252,8.695064,"GeForce GTX TITAN X (0)",1,7
"5511","[CUDA memcpy HtoD]",64512,0,1.381362,2.3329e-05,0.246098,10.301755,"GeForce GTX TITAN X (0)",1,7
"5521","[CUDA memcpy HtoD]",64512,0,1.381546,0.000556564,4.183659,7.340762,"GeForce GTX TITAN X (0)",1,7
"5541","[CUDA memcpy DtoH]",64512,0,1.382261,2.2112e-05,0.246094,10.868575,"GeForce GTX TITAN X (0)",1,7
"5551","[CUDA memcpy HtoD]",64512,0,1.382819,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"5561","[CUDA memcpy HtoD]",64512,0,1.382972,0.000553204,4.183659,7.385348,"GeForce GTX TITAN X (0)",1,7
"5571","[CUDA memcpy HtoD]",64512,0,1.383656,0.000477137,4.183659,8.562748,"GeForce GTX TITAN X (0)",1,7
"5591","[CUDA memcpy DtoH]",64512,0,1.384396,2.2177e-05,0.246098,10.836887,"GeForce GTX TITAN X (0)",1,7
"5601","[CUDA memcpy DtoH]",64512,0,1.384472,0.000615798,4.183659,6.63465,"GeForce GTX TITAN X (0)",1,7
"5611","[CUDA memcpy HtoD]",65536,0,1.375738,2.3648e-05,0.250004,10.324101,"GeForce GTX TITAN X (0)",1,7
"5621","[CUDA memcpy HtoD]",65536,0,1.375918,0.000475921,4.250065,8.720888,"GeForce GTX TITAN X (0)",1,7
"5641","[CUDA memcpy DtoH]",65536,0,1.376554,2.2368e-05,0.25,10.914728,"GeForce GTX TITAN X (0)",1,7
"5651","[CUDA memcpy HtoD]",65536,0,1.377044,1.408e-06,6.484985e-05,0.044979,"GeForce GTX TITAN X (0)",1,7
"5661","[CUDA memcpy HtoD]",65536,0,1.377173,0.000481905,4.250065,8.612598,"GeForce GTX TITAN X (0)",1,7
"5671","[CUDA memcpy HtoD]",65536,0,1.377767,0.000425295,4.250065,9.759,"GeForce GTX TITAN X (0)",1,7
"5691","[CUDA memcpy DtoH]",65536,0,1.378456,2.2464e-05,0.250004,10.868249,"GeForce GTX TITAN X (0)",1,7
"5701","[CUDA memcpy DtoH]",65536,0,1.378523,0.00050773,4.250065,8.17453,"GeForce GTX TITAN X (0)",1,7
"18","[CUDA memcpy HtoD]",256,0,1.259036,2.3713e-05,256,10.295645,"GeForce GTX TITAN X (0)",1,7
"28","[CUDA memcpy HtoD]",256,0,1.259097,2.3361e-05,256,10.450778,"GeForce GTX TITAN X (0)",1,7
"3","[CUDA memcpy HtoD]",256,0,1.259134,1.152e-06,1,0.827842,"GeForce GTX TITAN X (0)",1,7
"5142","[CUDA memcpy DtoH]",256,0,1.272062,2.2305e-05,256,10.945556,"GeForce GTX TITAN X (0)",1,7
"5152","[CUDA memcpy DtoH]",256,0,1.272128,2.224e-05,256,10.977546,"GeForce GTX TITAN X (0)",1,7
"5162","[CUDA memcpy DtoH]",256,0,1.27219,1.792e-06,1,0.532184,"GeForce GTX TITAN X (0)",1,7
"5172","[CUDA memcpy HtoD]",512,0,1.319285,8.6756e-05,1,11.256426,"GeForce GTX TITAN X (0)",1,7
"518","[CUDA memcpy HtoD]",512,0,1.319488,8.6467e-05,1,11.294049,"GeForce GTX TITAN X (0)",1,7
"5192","[CUDA memcpy HtoD]",512,0,1.319582,1.056e-06,0.001953125,1.806201,"GeForce GTX TITAN X (0)",1,7
"1542","[CUDA memcpy DtoH]",512,0,1.359487,8.2659e-05,1,11.814352,"GeForce GTX TITAN X (0)",1,7
"1543","[CUDA memcpy DtoH]",512,0,1.359697,8.2883e-05,1,11.782422,"GeForce GTX TITAN X (0)",1,7
"1544","[CUDA memcpy DtoH]",512,0,1.359909,2.048e-06,0.001953125,0.931323,"GeForce GTX TITAN X (0)",1,7
"1545","[CUDA memcpy HtoD]",768,0,1.353584,0.000226984,2.25,9.680267,"GeForce GTX TITAN X (0)",1,7
"1546","[CUDA memcpy HtoD]",768,0,1.353925,0.000226536,2.25,9.69941,"GeForce GTX TITAN X (0)",1,7
"1547","[CUDA memcpy HtoD]",768,0,1.35416,1.216e-06,0.002929688,2.352815,"GeForce GTX TITAN X (0)",1,7
"3082","[CUDA memcpy DtoH]",768,0,1.449162,0.000231912,2.25,9.474566,"GeForce GTX TITAN X (0)",1,7
"3083","[CUDA memcpy DtoH]",768,0,1.449526,0.00021684,2.25,10.133119,"GeForce GTX TITAN X (0)",1,7
"3084","[CUDA memcpy DtoH]",768,0,1.449865,2.24e-06,0.002929688,1.277242,"GeForce GTX TITAN X (0)",1,7
"3085","[CUDA memcpy HtoD]",1024,0,1.288,0.000442384,4,8.829998,"GeForce GTX TITAN X (0)",1,7
"3086","[CUDA memcpy HtoD]",1024,0,1.288563,0.000444624,4,8.785513,"GeForce GTX TITAN X (0)",1,7
"3087","[CUDA memcpy HtoD]",1024,0,1.289016,1.344e-06,0.00390625,2.838316,"GeForce GTX TITAN X (0)",1,7
"5134","[CUDA memcpy DtoH]",1024,0,1.491154,0.000401294,4,9.734135,"GeForce GTX TITAN X (0)",1,7
"5135","[CUDA memcpy DtoH]",1024,0,1.491687,0.000380461,4,10.26715,"GeForce GTX TITAN X (0)",1,7
"5136","[CUDA memcpy DtoH]",1024,0,1.492206,2.336e-06,0.00390625,1.633004,"GeForce GTX TITAN X (0)",1,7
"5137","[CUDA memcpy HtoD]",1280,0,1.323246,0.000697144,6.25,8.755029,"GeForce GTX TITAN X (0)",1,7
"5138","[CUDA memcpy HtoD]",1280,0,1.32406,0.000707193,6.25,8.630622,"GeForce GTX TITAN X (0)",1,7
"5139","[CUDA memcpy HtoD]",1280,0,1.324775,1.536e-06,0.004882812,3.104409,"GeForce GTX TITAN X (0)",1,7
"7698","[CUDA memcpy DtoH]",1280,0,1.684658,0.000595701,6.25,10.245938,"GeForce GTX TITAN X (0)",1,7
"7699","[CUDA memcpy DtoH]",1280,0,1.685364,0.000625269,6.25,9.761424,"GeForce GTX TITAN X (0)",1,7
"7700","[CUDA memcpy DtoH]",1280,0,1.686109,2.272e-06,0.004882812,2.098755,"GeForce GTX TITAN X (0)",1,7
"7701","[CUDA memcpy HtoD]",1536,0,1.335609,0.001395184,9,6.299572,"GeForce GTX TITAN X (0)",1,7
"7702","[CUDA memcpy HtoD]",1536,0,1.33717,0.001388464,9,6.330061,"GeForce GTX TITAN X (0)",1,7
"7703","[CUDA memcpy HtoD]",1536,0,1.338571,1.632e-06,0.005859375,3.506156,"GeForce GTX TITAN X (0)",1,7
"10774","[CUDA memcpy DtoH]",1536,0,1.920873,0.000766843,9,11.461358,"GeForce GTX TITAN X (0)",1,7
"10775","[CUDA memcpy DtoH]",1536,0,1.921733,0.000752602,9,11.678234,"GeForce GTX TITAN X (0)",1,7
"10776","[CUDA memcpy DtoH]",1536,0,1.922575,2.368e-06,0.005859375,2.416405,"GeForce GTX TITAN X (0)",1,7
"10777","[CUDA memcpy HtoD]",1792,0,1.294434,0.001403697,12.25,8.522417,"GeForce GTX TITAN X (0)",1,7
"10778","[CUDA memcpy HtoD]",1792,0,1.295951,0.001328494,12.25,9.004851,"GeForce GTX TITAN X (0)",1,7
"10779","[CUDA memcpy HtoD]",1792,0,1.297289,1.76e-06,0.006835938,3.793023,"GeForce GTX TITAN X (0)",1,7
"14362","[CUDA memcpy DtoH]",1792,0,2.152173,0.001002754,12.25,11.930035,"GeForce GTX TITAN X (0)",1,7
"14363","[CUDA memcpy DtoH]",1792,0,2.153257,0.001058052,12.25,11.306524,"GeForce GTX TITAN X (0)",1,7
"14364","[CUDA memcpy DtoH]",1792,0,2.154413,2.432e-06,0.006835938,2.744951,"GeForce GTX TITAN X (0)",1,7
"14365","[CUDA memcpy HtoD]",2048,0,1.2333,0.001664601,16,9.386634,"GeForce GTX TITAN X (0)",1,7
"14366","[CUDA memcpy HtoD]",2048,0,1.235063,0.001521908,16,10.266718,"GeForce GTX TITAN X (0)",1,7
"14367","[CUDA memcpy HtoD]",2048,0,1.236594,1.888e-06,0.0078125,4.040993,"GeForce GTX TITAN X (0)",1,7
"18462","[CUDA memcpy DtoH]",2048,0,2.431615,0.001313613,16,11.894675,"GeForce GTX TITAN X (0)",1,7
"18463","[CUDA memcpy DtoH]",2048,0,2.433005,0.001318125,16,11.853959,"GeForce GTX TITAN X (0)",1,7
"18464","[CUDA memcpy DtoH]",2048,0,2.43442,2.624e-06,0.0078125,2.907544,"GeForce GTX TITAN X (0)",1,7
"18465","[CUDA memcpy HtoD]",2304,0,1.271127,0.0023268,20.25,8.498965,"GeForce GTX TITAN X (0)",1,7
"18466","[CUDA memcpy HtoD]",2304,0,1.273566,0.002181898,20.25,9.063389,"GeForce GTX TITAN X (0)",1,7
"18467","[CUDA memcpy HtoD]",2304,0,1.275759,2.048e-06,0.008789062,4.190952,"GeForce GTX TITAN X (0)",1,7
"23074","[CUDA memcpy DtoH]",2304,0,2.954424,0.001660056,20.25,11.912484,"GeForce GTX TITAN X (0)",1,7
"23075","[CUDA memcpy DtoH]",2304,0,2.956155,0.001666201,20.25,11.86855,"GeForce GTX TITAN X (0)",1,7
"23076","[CUDA memcpy DtoH]",2304,0,2.957914,2.56e-06,0.008789062,3.352761,"GeForce GTX TITAN X (0)",1,7
"23077","[CUDA memcpy HtoD]",2560,0,1.221171,0.00290301,25,8.409913,"GeForce GTX TITAN X (0)",1,7
"23078","[CUDA memcpy HtoD]",2560,0,1.224189,0.002725243,25,8.95849,"GeForce GTX TITAN X (0)",1,7
"23079","[CUDA memcpy HtoD]",2560,0,1.226926,2.176e-06,0.009765625,4.382694,"GeForce GTX TITAN X (0)",1,7
"28198","[CUDA memcpy DtoH]",2560,0,3.460425,0.002049765,25,11.910664,"GeForce GTX TITAN X (0)",1,7
"28199","[CUDA memcpy DtoH]",2560,0,3.462552,0.002047621,25,11.923135,"GeForce GTX TITAN X (0)",1,7
"28200","[CUDA memcpy DtoH]",2560,0,3.464694,2.656e-06,0.009765625,3.590641,"GeForce GTX TITAN X (0)",1,7
"28201","[CUDA memcpy HtoD]",2816,0,1.310095,0.003415181,30.25,8.649912,"GeForce GTX TITAN X (0)",1,7
"28202","[CUDA memcpy HtoD]",2816,0,1.313625,0.003301289,30.25,8.948328,"GeForce GTX TITAN X (0)",1,7
"28203","[CUDA memcpy HtoD]",2816,0,1.316939,2.304e-06,0.010742,4.553133,"GeForce GTX TITAN X (0)",1,7
"33834","[CUDA memcpy DtoH]",2816,0,4.227156,0.002478415,30.25,11.919318,"GeForce GTX TITAN X (0)",1,7
"33835","[CUDA memcpy DtoH]",2816,0,4.229705,0.002482063,30.25,11.901799,"GeForce GTX TITAN X (0)",1,7
"33836","[CUDA memcpy DtoH]",2816,0,4.23228,2.688e-06,0.010742,3.902685,"GeForce GTX TITAN X (0)",1,7
"33837","[CUDA memcpy HtoD]",3072,0,1.255313,0.004142433,36,8.48686,"GeForce GTX TITAN X (0)",1,7
"33838","[CUDA memcpy HtoD]",3072,0,1.259572,0.00403107,36,8.72132,"GeForce GTX TITAN X (0)",1,7
"33839","[CUDA memcpy HtoD]",3072,0,1.263616,2.432e-06,0.011719,4.70563,"GeForce GTX TITAN X (0)",1,7
"39982","[CUDA memcpy DtoH]",3072,0,4.975971,0.002951036,36,11.913189,"GeForce GTX TITAN X (0)",1,7
"39983","[CUDA memcpy DtoH]",3072,0,4.978998,0.002947068,36,11.929229,"GeForce GTX TITAN X (0)",1,7
"39984","[CUDA memcpy DtoH]",3072,0,4.982039,2.848e-06,0.011719,4.018291,"GeForce GTX TITAN X (0)",1,7
"39985","[CUDA memcpy HtoD]",3328,0,1.305217,0.004709269,42.25,8.761395,"GeForce GTX TITAN X (0)",1,7
"39986","[CUDA memcpy HtoD]",3328,0,1.310041,0.004594544,42.25,8.980166,"GeForce GTX TITAN X (0)",1,7
"39987","[CUDA memcpy HtoD]",3328,0,1.314647,2.592e-06,0.012695,4.783089,"GeForce GTX TITAN X (0)",1,7
"46642","[CUDA memcpy DtoH]",3328,0,5.974137,0.003464718,42.25,11.908549,"GeForce GTX TITAN X (0)",1,7
"46643","[CUDA memcpy DtoH]",3328,0,5.977672,0.003456749,42.25,11.936003,"GeForce GTX TITAN X (0)",1,7
"46644","[CUDA memcpy DtoH]",3328,0,5.981221,2.88e-06,0.012695,4.30478,"GeForce GTX TITAN X (0)",1,7
"46645","[CUDA memcpy HtoD]",3584,0,1.303871,0.005468718,49,8.750051,"GeForce GTX TITAN X (0)",1,7
"46646","[CUDA memcpy HtoD]",3584,0,1.309451,0.005370668,49,8.909797,"GeForce GTX TITAN X (0)",1,7
"46647","[CUDA memcpy HtoD]",3584,0,1.314835,2.72e-06,0.013672,4.908618,"GeForce GTX TITAN X (0)",1,7
"53814","[CUDA memcpy DtoH]",3584,0,7.075657,0.004016481,49,11.913803,"GeForce GTX TITAN X (0)",1,7
"53815","[CUDA memcpy DtoH]",3584,0,7.079749,0.00401232,49,11.926158,"GeForce GTX TITAN X (0)",1,7
"53816","[CUDA memcpy DtoH]",3584,0,7.083856,2.976e-06,0.013672,4.486371,"GeForce GTX TITAN X (0)",1,7
"53817","[CUDA memcpy HtoD]",3840,0,1.319902,0.007743513,56.25,7.093891,"GeForce GTX TITAN X (0)",1,7
"53818","[CUDA memcpy HtoD]",3840,0,1.327787,0.007424911,56.25,7.398289,"GeForce GTX TITAN X (0)",1,7
"53819","[CUDA memcpy HtoD]",3840,0,1.335228,2.88e-06,0.014648,4.967054,"GeForce GTX TITAN X (0)",1,7
"61498","[CUDA memcpy DtoH]",3840,0,8.467865,0.004590195,56.25,11.967169,"GeForce GTX TITAN X (0)",1,7
"61499","[CUDA memcpy DtoH]",3840,0,8.472526,0.004577843,56.25,11.999459,"GeForce GTX TITAN X (0)",1,7
"61500","[CUDA memcpy DtoH]",3840,0,8.477172,3.008e-06,0.014648,4.75569,"GeForce GTX TITAN X (0)",1,7
"61501","[CUDA memcpy HtoD]",4096,0,1.347557,0.010514,64,5.944252,"GeForce GTX TITAN X (0)",1,7
"61502","[CUDA memcpy HtoD]",4096,0,1.358237,0.010038,64,6.226067,"GeForce GTX TITAN X (0)",1,7
"61503","[CUDA memcpy HtoD]",4096,0,1.368293,3.008e-06,0.015625,5.072736,"GeForce GTX TITAN X (0)",1,7
"69694","[CUDA memcpy DtoH]",4096,0,9.979693,0.005239083,64,11.929569,"GeForce GTX TITAN X (0)",1,7
"69695","[CUDA memcpy DtoH]",4096,0,9.985009,0.005232682,64,11.944162,"GeForce GTX TITAN X (0)",1,7
"69696","[CUDA memcpy DtoH]",4096,0,9.990334,3.2e-06,0.015625,4.768372,"GeForce GTX TITAN X (0)",1,7
"69697","[CUDA memcpy HtoD]",4352,0,1.226971,0.007621151,72.25,9.258003,"GeForce GTX TITAN X (0)",1,7
"69698","[CUDA memcpy HtoD]",4352,0,1.234699,0.007541469,72.25,9.355822,"GeForce GTX TITAN X (0)",1,7
"69699","[CUDA memcpy HtoD]",4352,0,1.242255,3.136e-06,0.016602,5.169791,"GeForce GTX TITAN X (0)",1,7
"78402","[CUDA memcpy DtoH]",4352,0,11.54939,0.005919367,72.25,11.919626,"GeForce GTX TITAN X (0)",1,7
"78403","[CUDA memcpy DtoH]",4352,0,11.555379,0.005902951,72.25,11.952774,"GeForce GTX TITAN X (0)",1,7
"78404","[CUDA memcpy DtoH]",4352,0,11.56137,3.232e-06,0.016602,5.016232,"GeForce GTX TITAN X (0)",1,7
"78405","[CUDA memcpy HtoD]",4608,0,1.281934,0.008968039,81,8.820386,"GeForce GTX TITAN X (0)",1,7
"78406","[CUDA memcpy HtoD]",4608,0,1.291014,0.008869604,81,8.918274,"GeForce GTX TITAN X (0)",1,7
"78407","[CUDA memcpy HtoD]",4608,0,1.299899,3.296e-06,0.017578,5.208173,"GeForce GTX TITAN X (0)",1,7
"87622","[CUDA memcpy DtoH]",4608,0,13.548664,0.00662857,81,11.933428,"GeForce GTX TITAN X (0)",1,7
"87623","[CUDA memcpy DtoH]",4608,0,13.555368,0.00662201,81,11.94525,"GeForce GTX TITAN X (0)",1,7
"87624","[CUDA memcpy DtoH]",4608,0,13.56208,3.36e-06,0.017578,5.10897,"GeForce GTX TITAN X (0)",1,7
"87625","[CUDA memcpy HtoD]",4864,0,1.390544,0.015415,90.25,5.71752,"GeForce GTX TITAN X (0)",1,7
"87626","[CUDA memcpy HtoD]",4864,0,1.406132,0.013915,90.25,6.333823,"GeForce GTX TITAN X (0)",1,7
"87627","[CUDA memcpy HtoD]",4864,0,1.420066,3.424e-06,0.018555,5.292001,"GeForce GTX TITAN X (0)",1,7
"97354","[CUDA memcpy DtoH]",4864,0,15.801123,0.007433581,90.25,11.8563,"GeForce GTX TITAN X (0)",1,7
"97355","[CUDA memcpy DtoH]",4864,0,15.808629,0.00740334,90.25,11.90473,"GeForce GTX TITAN X (0)",1,7
"97356","[CUDA memcpy DtoH]",4864,0,15.816101,3.425e-06,0.018555,5.290456,"GeForce GTX TITAN X (0)",1,7
"97357","[CUDA memcpy HtoD]",5120,0,1.27675,0.011104,100,8.794487,"GeForce GTX TITAN X (0)",1,7
"97358","[CUDA memcpy HtoD]",5120,0,1.287963,0.010973,100,8.900005,"GeForce GTX TITAN X (0)",1,7
"97359","[CUDA memcpy HtoD]",5120,0,1.298952,3.552e-06,0.019531,5.369788,"GeForce GTX TITAN X (0)",1,7
"107598","[CUDA memcpy DtoH]",5120,0,18.116074,0.008082338,100,12.082673,"GeForce GTX TITAN X (0)",1,7
"107599","[CUDA memcpy DtoH]",5120,0,18.124233,0.00806957,100,12.101791,"GeForce GTX TITAN X (0)",1,7
"107600","[CUDA memcpy DtoH]",5120,0,18.132382,3.552e-06,0.019531,5.369788,"GeForce GTX TITAN X (0)",1,7
"107601","[CUDA memcpy HtoD]",5376,0,1.336406,0.016969,110.25,6.34482,"GeForce GTX TITAN X (0)",1,7
"107602","[CUDA memcpy HtoD]",5376,0,1.353533,0.015898,110.25,6.772184,"GeForce GTX TITAN X (0)",1,7
"107603","[CUDA memcpy HtoD]",5376,0,1.36945,3.712e-06,0.020508,5.395248,"GeForce GTX TITAN X (0)",1,7
"118354","[CUDA memcpy DtoH]",5376,0,20.824746,0.009027458,110.25,11.926504,"GeForce GTX TITAN X (0)",1,7
"118355","[CUDA memcpy DtoH]",5376,0,20.833846,0.009007233,110.25,11.953284,"GeForce GTX TITAN X (0)",1,7
"118356","[CUDA memcpy DtoH]",5376,0,20.842928,3.648e-06,0.020508,5.489901,"GeForce GTX TITAN X (0)",1,7
"118357","[CUDA memcpy HtoD]",5632,0,1.306582,0.013355,121,8.848166,"GeForce GTX TITAN X (0)",1,7
