"","name","input.size.1","input.size.2","start","duration","size","throughput","device","context","stream"
"4659","[CUDA memcpy HtoD]",57,0,2.514266,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"46611","[CUDA memcpy HtoD]",57,0,2.538582,0.000267647,1.861816,6.793202,"Tesla K40c (0)",1,7
"4662","[CUDA memcpy HtoD]",57,0,2.538857,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4664","[CUDA memcpy HtoD]",57,0,2.56314,0.000264479,1.861816,6.874573,"Tesla K40c (0)",1,7
"4665","[CUDA memcpy HtoD]",57,0,2.563412,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4667","[CUDA memcpy HtoD]",57,0,2.587696,0.000226911,1.861816,8.012745,"Tesla K40c (0)",1,7
"4668","[CUDA memcpy HtoD]",57,0,2.58793,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4670","[CUDA memcpy HtoD]",57,0,2.612254,0.000273919,1.861816,6.637656,"Tesla K40c (0)",1,7
"46711","[CUDA memcpy HtoD]",57,0,2.612536,7.36e-07,1.525879e-05,0.020246,"Tesla K40c (0)",1,7
"4673","[CUDA memcpy HtoD]",57,0,2.636835,0.000268287,1.861816,6.776997,"Tesla K40c (0)",1,7
"4674","[CUDA memcpy HtoD]",57,0,2.63711,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4676","[CUDA memcpy HtoD]",57,0,2.661432,0.000265406,1.861816,6.850561,"Tesla K40c (0)",1,7
"4677","[CUDA memcpy HtoD]",57,0,2.661705,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4679","[CUDA memcpy HtoD]",57,0,2.68594,0.000235551,1.861816,7.718838,"Tesla K40c (0)",1,7
"4680","[CUDA memcpy HtoD]",57,0,2.686183,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4682","[CUDA memcpy HtoD]",57,0,2.710496,0.000272927,1.861816,6.661782,"Tesla K40c (0)",1,7
"4683","[CUDA memcpy HtoD]",57,0,2.710776,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4685","[CUDA memcpy HtoD]",57,0,2.735074,0.000296062,1.861816,6.141214,"Tesla K40c (0)",1,7
"4686","[CUDA memcpy HtoD]",57,0,2.735377,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4688","[CUDA memcpy HtoD]",57,0,2.759744,0.00032195,1.861816,5.647399,"Tesla K40c (0)",1,7
"4689","[CUDA memcpy HtoD]",57,0,2.760073,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"46911","[CUDA memcpy HtoD]",57,0,2.78432,0.000221823,1.861816,8.196535,"Tesla K40c (0)",1,7
"4692","[CUDA memcpy HtoD]",57,0,2.784549,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4694","[CUDA memcpy HtoD]",57,0,2.808892,0.000331103,1.861816,5.491282,"Tesla K40c (0)",1,7
"4695","[CUDA memcpy HtoD]",57,0,2.809231,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4697","[CUDA memcpy HtoD]",57,0,2.833542,0.000295807,1.861816,6.146508,"Tesla K40c (0)",1,7
"4698","[CUDA memcpy HtoD]",57,0,2.833844,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4700","[CUDA memcpy HtoD]",57,0,2.858101,0.000226175,1.861816,8.03882,"Tesla K40c (0)",1,7
"47011","[CUDA memcpy HtoD]",57,0,2.858334,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4703","[CUDA memcpy HtoD]",57,0,2.882641,0.000251967,1.861816,7.215945,"Tesla K40c (0)",1,7
"4704","[CUDA memcpy HtoD]",57,0,2.8829,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4706","[CUDA memcpy HtoD]",57,0,2.907209,0.000270015,1.861816,6.733626,"Tesla K40c (0)",1,7
"4707","[CUDA memcpy HtoD]",57,0,2.907486,7.36e-07,1.525879e-05,0.020246,"Tesla K40c (0)",1,7
"4709","[CUDA memcpy HtoD]",57,0,2.931812,0.000270686,1.861816,6.716934,"Tesla K40c (0)",1,7
"4710","[CUDA memcpy HtoD]",57,0,2.93209,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4712","[CUDA memcpy HtoD]",57,0,2.95631,0.000206687,1.861816,8.79678,"Tesla K40c (0)",1,7
"4713","[CUDA memcpy HtoD]",57,0,2.956523,8.96e-07,1.525879e-05,0.016631,"Tesla K40c (0)",1,7
"4715","[CUDA memcpy HtoD]",57,0,2.980838,0.000242463,1.861816,7.498794,"Tesla K40c (0)",1,7
"4716","[CUDA memcpy HtoD]",57,0,2.981088,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4718","[CUDA memcpy HtoD]",57,0,3.005413,0.000269279,1.861816,6.752031,"Tesla K40c (0)",1,7
"4719","[CUDA memcpy HtoD]",57,0,3.005689,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"47211","[CUDA memcpy HtoD]",57,0,3.03,0.000260959,1.861816,6.967302,"Tesla K40c (0)",1,7
"4722","[CUDA memcpy HtoD]",57,0,3.030268,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4724","[CUDA memcpy HtoD]",57,0,3.054557,0.000237567,1.861816,7.653336,"Tesla K40c (0)",1,7
"4725","[CUDA memcpy HtoD]",57,0,3.054802,7.67e-07,1.525879e-05,0.019428,"Tesla K40c (0)",1,7
"4727","[CUDA memcpy HtoD]",57,0,3.079118,0.000278303,1.861816,6.533096,"Tesla K40c (0)",1,7
"4728","[CUDA memcpy HtoD]",57,0,3.079404,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4730","[CUDA memcpy HtoD]",57,0,3.103679,0.000265759,1.861816,6.841462,"Tesla K40c (0)",1,7
"4731","[CUDA memcpy HtoD]",57,0,3.103953,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4733","[CUDA memcpy HtoD]",57,0,3.12825,0.000266366,1.861816,6.825871,"Tesla K40c (0)",1,7
"4734","[CUDA memcpy HtoD]",57,0,3.128524,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4736","[CUDA memcpy HtoD]",57,0,3.152764,0.000214975,1.861816,8.457635,"Tesla K40c (0)",1,7
"4737","[CUDA memcpy HtoD]",57,0,3.152986,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4739","[CUDA memcpy HtoD]",57,0,3.177294,0.000267998,1.861816,6.784305,"Tesla K40c (0)",1,7
"4740","[CUDA memcpy HtoD]",57,0,3.17757,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4742","[CUDA memcpy HtoD]",57,0,3.201867,0.000268479,1.861816,6.77215,"Tesla K40c (0)",1,7
"4743","[CUDA memcpy HtoD]",57,0,3.202143,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4745","[CUDA memcpy HtoD]",57,0,3.226482,0.000289823,1.861816,6.273415,"Tesla K40c (0)",1,7
"4746","[CUDA memcpy HtoD]",57,0,3.226779,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4748","[CUDA memcpy HtoD]",57,0,3.251038,0.000212032,1.861816,8.575027,"Tesla K40c (0)",1,7
"4749","[CUDA memcpy HtoD]",57,0,3.251257,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"47511","[CUDA memcpy HtoD]",57,0,3.275559,0.000309695,1.861816,5.870873,"Tesla K40c (0)",1,7
"4752","[CUDA memcpy HtoD]",57,0,3.275876,8.64e-07,1.525879e-05,0.017247,"Tesla K40c (0)",1,7
"4754","[CUDA memcpy HtoD]",57,0,3.300187,0.000266879,1.861816,6.812751,"Tesla K40c (0)",1,7
"4755","[CUDA memcpy HtoD]",57,0,3.300462,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4757","[CUDA memcpy HtoD]",57,0,3.32477,0.000257503,1.861816,7.060811,"Tesla K40c (0)",1,7
"4758","[CUDA memcpy HtoD]",57,0,3.325035,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4760","[CUDA memcpy HtoD]",57,0,3.349256,0.000211807,1.861816,8.584136,"Tesla K40c (0)",1,7
"47611","[CUDA memcpy HtoD]",57,0,3.349475,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4763","[CUDA memcpy HtoD]",57,0,3.373751,0.000268222,1.861816,6.778639,"Tesla K40c (0)",1,7
"4764","[CUDA memcpy HtoD]",57,0,3.374026,8.64e-07,1.525879e-05,0.017247,"Tesla K40c (0)",1,7
"4766","[CUDA memcpy DtoH]",57,0,3.398125,3.424e-06,0.00793457,2.263027,"Tesla K40c (0)",1,7
"4767","[CUDA memcpy DtoH]",57,0,3.398173,3.552e-06,0.00793457,2.181476,"Tesla K40c (0)",1,7
"4768","[CUDA memcpy DtoH]",57,0,3.398188,3.232e-06,0.012299,3.716069,"Tesla K40c (0)",1,7
"4769","[CUDA memcpy DtoH]",57,0,3.398204,3.2e-06,0.012299,3.75323,"Tesla K40c (0)",1,7
"4770","[CUDA memcpy HtoD]",58,0,2.000505,1.152e-06,7.629395e-05,0.064675,"Tesla K40c (0)",1,7
"47711","[CUDA memcpy HtoD]",58,0,2.000515,7.68e-07,7.629395e-05,0.097013,"Tesla K40c (0)",1,7
"4772","[CUDA memcpy HtoD]",58,0,2.000611,1.024e-06,0.0001182556,0.112777,"Tesla K40c (0)",1,7
"4773","[CUDA memcpy HtoD]",58,0,2.00062,7.68e-07,0.0001182556,0.15037,"Tesla K40c (0)",1,7
"4774","[CUDA memcpy HtoD]",58,0,2.006406,1.088e-06,0.0004959106,0.445117,"Tesla K40c (0)",1,7
"4775","[CUDA memcpy HtoD]",58,0,2.006413,2.144e-06,0.007781982,3.544586,"Tesla K40c (0)",1,7
"4776","[CUDA memcpy HtoD]",58,0,2.011558,0.000212351,1.861816,8.562145,"Tesla K40c (0)",1,7
"4777","[CUDA memcpy HtoD]",58,0,2.011777,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4779","[CUDA memcpy HtoD]",58,0,2.015737,0.000195263,1.861816,9.311442,"Tesla K40c (0)",1,7
"4780","[CUDA memcpy HtoD]",58,0,2.015939,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4782","[CUDA memcpy HtoD]",58,0,2.040221,0.000258143,1.861816,7.043306,"Tesla K40c (0)",1,7
"4783","[CUDA memcpy HtoD]",58,0,2.040487,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4785","[CUDA memcpy HtoD]",58,0,2.064801,0.000263615,1.861816,6.897104,"Tesla K40c (0)",1,7
"4786","[CUDA memcpy HtoD]",58,0,2.065072,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4788","[CUDA memcpy HtoD]",58,0,2.089387,0.000273503,1.861816,6.647752,"Tesla K40c (0)",1,7
"4789","[CUDA memcpy HtoD]",58,0,2.089667,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"47911","[CUDA memcpy HtoD]",58,0,2.113974,0.000271391,1.861816,6.699486,"Tesla K40c (0)",1,7
"4792","[CUDA memcpy HtoD]",58,0,2.114253,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4794","[CUDA memcpy HtoD]",58,0,2.138515,0.000235711,1.861816,7.713599,"Tesla K40c (0)",1,7
"4795","[CUDA memcpy HtoD]",58,0,2.138758,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4797","[CUDA memcpy HtoD]",58,0,2.163056,0.000268447,1.861816,6.772957,"Tesla K40c (0)",1,7
"4798","[CUDA memcpy HtoD]",58,0,2.163331,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4800","[CUDA memcpy HtoD]",58,0,2.18763,0.000265535,1.861816,6.847233,"Tesla K40c (0)",1,7
"48011","[CUDA memcpy HtoD]",58,0,2.187903,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4803","[CUDA memcpy HtoD]",58,0,2.212197,0.000262111,1.861816,6.93668,"Tesla K40c (0)",1,7
"4804","[CUDA memcpy HtoD]",58,0,2.212467,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4806","[CUDA memcpy HtoD]",58,0,2.236755,0.000256031,1.861816,7.101406,"Tesla K40c (0)",1,7
"4807","[CUDA memcpy HtoD]",58,0,2.237019,8.96e-07,1.525879e-05,0.016631,"Tesla K40c (0)",1,7
"4809","[CUDA memcpy HtoD]",58,0,2.261301,0.000275807,1.861816,6.592219,"Tesla K40c (0)",1,7
"4810","[CUDA memcpy HtoD]",58,0,2.261584,8.64e-07,1.525879e-05,0.017247,"Tesla K40c (0)",1,7
"4812","[CUDA memcpy HtoD]",58,0,2.285961,0.000291007,1.861816,6.247891,"Tesla K40c (0)",1,7
"4813","[CUDA memcpy HtoD]",58,0,2.286259,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4815","[CUDA memcpy HtoD]",58,0,2.310612,0.000299454,1.861816,6.071651,"Tesla K40c (0)",1,7
"4816","[CUDA memcpy HtoD]",58,0,2.310921,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4818","[CUDA memcpy HtoD]",58,0,2.335237,0.00026627,1.861816,6.828332,"Tesla K40c (0)",1,7
"4819","[CUDA memcpy HtoD]",58,0,2.33551,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"48211","[CUDA memcpy HtoD]",58,0,2.359879,0.000298143,1.861816,6.098349,"Tesla K40c (0)",1,7
"4822","[CUDA memcpy HtoD]",58,0,2.360185,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4824","[CUDA memcpy HtoD]",58,0,2.384482,0.000265343,1.861816,6.852188,"Tesla K40c (0)",1,7
"4825","[CUDA memcpy HtoD]",58,0,2.384755,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4827","[CUDA memcpy HtoD]",58,0,2.409176,0.00035363,1.861816,5.141476,"Tesla K40c (0)",1,7
"4828","[CUDA memcpy HtoD]",58,0,2.409538,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4830","[CUDA memcpy HtoD]",58,0,2.43382,0.000225536,1.861816,8.061596,"Tesla K40c (0)",1,7
"4831","[CUDA memcpy HtoD]",58,0,2.434053,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4833","[CUDA memcpy HtoD]",58,0,2.458346,0.000268767,1.861816,6.764893,"Tesla K40c (0)",1,7
"4834","[CUDA memcpy HtoD]",58,0,2.458622,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4836","[CUDA memcpy HtoD]",58,0,2.482921,0.000268447,1.861816,6.772957,"Tesla K40c (0)",1,7
"4837","[CUDA memcpy HtoD]",58,0,2.483197,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4839","[CUDA memcpy HtoD]",58,0,2.507487,0.000246879,1.861816,7.364661,"Tesla K40c (0)",1,7
"4840","[CUDA memcpy HtoD]",58,0,2.507741,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4842","[CUDA memcpy HtoD]",58,0,2.532039,0.000249631,1.861816,7.283471,"Tesla K40c (0)",1,7
"4843","[CUDA memcpy HtoD]",58,0,2.532296,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4845","[CUDA memcpy HtoD]",58,0,2.556605,0.000267359,1.861816,6.800519,"Tesla K40c (0)",1,7
"4846","[CUDA memcpy HtoD]",58,0,2.556879,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4848","[CUDA memcpy HtoD]",58,0,2.581177,0.000266975,1.861816,6.810301,"Tesla K40c (0)",1,7
"4849","[CUDA memcpy HtoD]",58,0,2.581452,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"48511","[CUDA memcpy HtoD]",58,0,2.605705,0.000227935,1.861816,7.976748,"Tesla K40c (0)",1,7
"4852","[CUDA memcpy HtoD]",58,0,2.60594,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4854","[CUDA memcpy HtoD]",58,0,2.630302,0.000309279,1.861816,5.87877,"Tesla K40c (0)",1,7
"4855","[CUDA memcpy HtoD]",58,0,2.630618,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4857","[CUDA memcpy HtoD]",58,0,2.654918,0.000267775,1.861816,6.789955,"Tesla K40c (0)",1,7
"4858","[CUDA memcpy HtoD]",58,0,2.655193,7.36e-07,1.525879e-05,0.020246,"Tesla K40c (0)",1,7
"4860","[CUDA memcpy HtoD]",58,0,2.679507,0.000264223,1.861816,6.881233,"Tesla K40c (0)",1,7
"48611","[CUDA memcpy HtoD]",58,0,2.679778,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4863","[CUDA memcpy HtoD]",58,0,2.704018,0.000227871,1.861816,7.978988,"Tesla K40c (0)",1,7
"4864","[CUDA memcpy HtoD]",58,0,2.704253,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4866","[CUDA memcpy HtoD]",58,0,2.728569,0.000267391,1.861816,6.799706,"Tesla K40c (0)",1,7
"4867","[CUDA memcpy HtoD]",58,0,2.728844,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4869","[CUDA memcpy HtoD]",58,0,2.753189,0.000306942,1.861816,5.92353,"Tesla K40c (0)",1,7
"4870","[CUDA memcpy HtoD]",58,0,2.753503,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4872","[CUDA memcpy HtoD]",58,0,2.777844,0.000284415,1.861816,6.392701,"Tesla K40c (0)",1,7
"4873","[CUDA memcpy HtoD]",58,0,2.778136,7.36e-07,1.525879e-05,0.020246,"Tesla K40c (0)",1,7
"4875","[CUDA memcpy HtoD]",58,0,2.8024,0.000233791,1.861816,7.776946,"Tesla K40c (0)",1,7
"4876","[CUDA memcpy HtoD]",58,0,2.802641,8.32e-07,1.525879e-05,0.01791,"Tesla K40c (0)",1,7
"4878","[CUDA memcpy HtoD]",58,0,2.826921,0.000288446,1.861816,6.303364,"Tesla K40c (0)",1,7
"4879","[CUDA memcpy HtoD]",58,0,2.827217,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4881","[CUDA memcpy HtoD]",58,0,2.851553,0.000289055,1.861816,6.290083,"Tesla K40c (0)",1,7
"4882","[CUDA memcpy HtoD]",58,0,2.85185,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4884","[CUDA memcpy HtoD]",58,0,2.876252,0.000322047,1.861816,5.645698,"Tesla K40c (0)",1,7
"4885","[CUDA memcpy HtoD]",58,0,2.876592,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4887","[CUDA memcpy HtoD]",58,0,2.900903,0.000236895,1.861816,7.675046,"Tesla K40c (0)",1,7
"4888","[CUDA memcpy HtoD]",58,0,2.901147,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4890","[CUDA memcpy HtoD]",58,0,2.92546,0.000322654,1.861816,5.635077,"Tesla K40c (0)",1,7
"48911","[CUDA memcpy HtoD]",58,0,2.92579,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4893","[CUDA memcpy HtoD]",58,0,2.95012,0.000269438,1.861816,6.748046,"Tesla K40c (0)",1,7
"4894","[CUDA memcpy HtoD]",58,0,2.950397,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4896","[CUDA memcpy HtoD]",58,0,2.974684,0.000235391,1.861816,7.724085,"Tesla K40c (0)",1,7
"4897","[CUDA memcpy HtoD]",58,0,2.974926,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4899","[CUDA memcpy HtoD]",58,0,2.999214,0.000230079,1.861816,7.902416,"Tesla K40c (0)",1,7
"4900","[CUDA memcpy HtoD]",58,0,2.999451,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4902","[CUDA memcpy HtoD]",58,0,3.023752,0.000265567,1.861816,6.846408,"Tesla K40c (0)",1,7
"4903","[CUDA memcpy HtoD]",58,0,3.024025,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4905","[CUDA memcpy HtoD]",58,0,3.048311,0.000262783,1.861816,6.918941,"Tesla K40c (0)",1,7
"4906","[CUDA memcpy HtoD]",58,0,3.048581,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4908","[CUDA memcpy HtoD]",58,0,3.072846,0.000232671,1.861816,7.814382,"Tesla K40c (0)",1,7
"4909","[CUDA memcpy HtoD]",58,0,3.073086,8.32e-07,1.525879e-05,0.01791,"Tesla K40c (0)",1,7
"49111","[CUDA memcpy HtoD]",58,0,3.097393,0.000238559,1.861816,7.621511,"Tesla K40c (0)",1,7
"4912","[CUDA memcpy HtoD]",58,0,3.097638,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4914","[CUDA memcpy HtoD]",58,0,3.121927,0.000270911,1.861816,6.711356,"Tesla K40c (0)",1,7
"4915","[CUDA memcpy HtoD]",58,0,3.122205,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4917","[CUDA memcpy HtoD]",58,0,3.146513,0.000265823,1.861816,6.839815,"Tesla K40c (0)",1,7
"4918","[CUDA memcpy HtoD]",58,0,3.146786,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4920","[CUDA memcpy HtoD]",58,0,3.171045,0.000228863,1.861816,7.944404,"Tesla K40c (0)",1,7
"49211","[CUDA memcpy HtoD]",58,0,3.171282,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4923","[CUDA memcpy HtoD]",58,0,3.195607,0.000273887,1.861816,6.638431,"Tesla K40c (0)",1,7
"4924","[CUDA memcpy HtoD]",58,0,3.195888,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4926","[CUDA memcpy HtoD]",58,0,3.220165,0.000272863,1.861816,6.663344,"Tesla K40c (0)",1,7
"4927","[CUDA memcpy HtoD]",58,0,3.220446,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4929","[CUDA memcpy HtoD]",58,0,3.24475,0.000273471,1.861816,6.64853,"Tesla K40c (0)",1,7
"4930","[CUDA memcpy HtoD]",58,0,3.24504,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4932","[CUDA memcpy HtoD]",58,0,3.2693,0.000238975,1.861816,7.608244,"Tesla K40c (0)",1,7
"4933","[CUDA memcpy HtoD]",58,0,3.269546,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4935","[CUDA memcpy HtoD]",58,0,3.293854,0.000278078,1.861816,6.538382,"Tesla K40c (0)",1,7
"4936","[CUDA memcpy HtoD]",58,0,3.29414,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4938","[CUDA memcpy HtoD]",58,0,3.318488,0.000337759,1.861816,5.383069,"Tesla K40c (0)",1,7
"4939","[CUDA memcpy HtoD]",58,0,3.318833,8.32e-07,1.525879e-05,0.01791,"Tesla K40c (0)",1,7
"49411","[CUDA memcpy HtoD]",58,0,3.343249,0.00034355,1.861816,5.29233,"Tesla K40c (0)",1,7
"4942","[CUDA memcpy HtoD]",58,0,3.343603,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4944","[CUDA memcpy HtoD]",58,0,3.367893,0.000260895,1.861816,6.969011,"Tesla K40c (0)",1,7
"4945","[CUDA memcpy HtoD]",58,0,3.368161,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4947","[CUDA memcpy HtoD]",58,0,3.392451,0.000323711,1.861816,5.616677,"Tesla K40c (0)",1,7
"4948","[CUDA memcpy HtoD]",58,0,3.392783,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4950","[CUDA memcpy DtoH]",58,0,3.416945,3.424e-06,0.00793457,2.263027,"Tesla K40c (0)",1,7
"49511","[CUDA memcpy DtoH]",58,0,3.417,3.328e-06,0.00793457,2.328306,"Tesla K40c (0)",1,7
"4952","[CUDA memcpy DtoH]",58,0,3.417015,3.2e-06,0.012299,3.75323,"Tesla K40c (0)",1,7
"4953","[CUDA memcpy DtoH]",58,0,3.417031,3.2e-06,0.012299,3.75323,"Tesla K40c (0)",1,7
"4954","[CUDA memcpy HtoD]",59,0,2.000324,1.184e-06,7.629395e-05,0.062927,"Tesla K40c (0)",1,7
"4955","[CUDA memcpy HtoD]",59,0,2.000335,8e-07,7.629395e-05,0.093132,"Tesla K40c (0)",1,7
"4956","[CUDA memcpy HtoD]",59,0,2.000434,9.92e-07,0.0001182556,0.116415,"Tesla K40c (0)",1,7
"4957","[CUDA memcpy HtoD]",59,0,2.000443,8e-07,0.0001182556,0.144355,"Tesla K40c (0)",1,7
"4958","[CUDA memcpy HtoD]",59,0,2.006207,1.024e-06,0.0004959106,0.472937,"Tesla K40c (0)",1,7
"4959","[CUDA memcpy HtoD]",59,0,2.006214,2.112e-06,0.007781982,3.598292,"Tesla K40c (0)",1,7
"4960","[CUDA memcpy HtoD]",59,0,2.010843,0.000284735,1.861816,6.385517,"Tesla K40c (0)",1,7
"49611","[CUDA memcpy HtoD]",59,0,2.011135,8.64e-07,1.525879e-05,0.017247,"Tesla K40c (0)",1,7
"4963","[CUDA memcpy HtoD]",59,0,2.015391,0.000197247,1.861816,9.217783,"Tesla K40c (0)",1,7
"4964","[CUDA memcpy HtoD]",59,0,2.015596,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4966","[CUDA memcpy HtoD]",59,0,2.039811,0.000217663,1.861816,8.353189,"Tesla K40c (0)",1,7
"4967","[CUDA memcpy HtoD]",59,0,2.040036,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4969","[CUDA memcpy HtoD]",59,0,2.064311,0.000268767,1.861816,6.764893,"Tesla K40c (0)",1,7
"4970","[CUDA memcpy HtoD]",59,0,2.064587,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4972","[CUDA memcpy HtoD]",59,0,2.088902,0.000271711,1.861816,6.691595,"Tesla K40c (0)",1,7
"4973","[CUDA memcpy HtoD]",59,0,2.089181,8e-07,1.525879e-05,0.018626,"Tesla K40c (0)",1,7
"4975","[CUDA memcpy HtoD]",59,0,2.113482,0.000263167,1.861816,6.908845,"Tesla K40c (0)",1,7
"4976","[CUDA memcpy HtoD]",59,0,2.113752,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4978","[CUDA memcpy HtoD]",59,0,2.138013,0.000223231,1.861816,8.144837,"Tesla K40c (0)",1,7
"4979","[CUDA memcpy HtoD]",59,0,2.138243,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4981","[CUDA memcpy HtoD]",59,0,2.162544,0.000279039,1.861816,6.515864,"Tesla K40c (0)",1,7
"4982","[CUDA memcpy HtoD]",59,0,2.16283,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4984","[CUDA memcpy HtoD]",59,0,2.187115,0.000270015,1.861816,6.733626,"Tesla K40c (0)",1,7
"4985","[CUDA memcpy HtoD]",59,0,2.187393,7.68e-07,1.525879e-05,0.019403,"Tesla K40c (0)",1,7
"4987","[CUDA memcpy HtoD]",59,0,2.211682,0.000297342,1.861816,6.114777,"Tesla K40c (0)",1,7
